frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
29,1.000,haar,0.0053,Anger,---,---,,---,0.0048,0.2678,0.7382,0.0937,0.0123,0.0538,-0.000462,IDLE,"71,46,161,143",-0.0176,0.0000
30,1.034,haar,0.0028,Anger,---,---,,---,0.0026,0.2843,0.7159,0.0929,0.0130,0.0533,-0.000456,IDLE,"71,46,162,143",-0.0176,0.0000
31,1.069,haar,0.0027,Anger,---,---,,---,0.0025,0.2890,0.7230,0.0917,0.1783,0.0528,-0.000454,IDLE,"71,47,162,143",-0.0167,0.0000
32,1.103,haar,0.0041,Anger,---,---,,---,0.0037,0.3531,0.8050,0.0947,0.1450,0.0524,-0.000443,IDLE,"72,47,162,143",-0.0207,0.0000
33,1.138,haar,0.0028,Anger,---,---,,---,0.0025,0.4196,0.8022,0.0939,0.0146,0.0520,-0.000431,IDLE,"72,47,163,144",-0.0207,0.0000
34,1.172,haar,0.0027,Anger,---,---,,---,0.0024,0.4024,0.8165,0.0931,0.0108,0.0516,-0.000420,IDLE,"72,47,163,144",-0.0210,0.0000
35,1.207,haar,0.0024,Anger,---,---,,---,0.0022,0.4077,0.8160,0.0946,0.1139,0.0513,-0.000406,IDLE,"72,47,163,144",-0.0231,0.0000
36,1.241,haar,0.0033,Anger,---,---,,---,0.0030,0.4651,0.8449,0.0960,0.1522,0.0510,-0.000387,IDLE,"73,47,164,144",-0.0241,0.0000
37,1.276,haar,0.0042,Anger,---,---,,---,0.0038,0.3872,0.8048,0.0960,0.0669,0.0507,-0.000361,IDLE,"73,47,164,144",-0.0237,0.0000
38,1.310,haar,0.0033,Anger,---,---,,---,0.0030,0.4117,0.8179,0.0961,0.0181,0.0504,-0.000341,IDLE,"73,47,164,144",-0.0239,0.0000
39,1.345,haar,0.0038,Anger,---,---,,---,0.0035,0.4474,0.8301,0.0978,0.0621,0.0501,-0.000316,IDLE,"73,47,164,144",-0.0268,0.0000
40,1.379,haar,0.0037,Anger,---,---,,---,0.0034,0.4858,0.8539,0.1054,0.5046,0.0500,-0.000283,IDLE,"73,47,164,144",-0.0364,0.0000
41,1.414,haar,0.0054,Anger,---,---,,---,0.0048,0.4835,0.8625,0.1058,0.1318,0.0499,-0.000256,IDLE,"73,47,164,144",-0.0348,0.0000
42,1.448,haar,0.0074,Anger,---,---,,---,0.0067,0.4135,0.8311,0.1096,0.3258,0.0498,-0.000222,IDLE,"73,48,164,145",-0.0345,0.0000
43,1.483,haar,0.0071,Anger,---,---,,---,0.0064,0.4063,0.8037,0.1059,0.2065,0.0497,-0.000192,IDLE,"73,48,164,145",-0.0316,0.0000
44,1.517,haar,0.0057,Anger,---,---,,---,0.0051,0.4221,0.8125,0.1054,0.0737,0.0496,-0.000167,IDLE,"73,48,164,145",-0.0305,0.0000
45,1.552,haar,0.0061,Anger,---,---,,---,0.0056,0.4396,0.8224,0.1035,0.0819,0.0495,-0.000148,IDLE,"72,48,164,145",-0.0288,0.0000
46,1.586,haar,0.0058,Anger,---,---,,---,0.0052,0.4458,0.8291,0.1031,0.0001,0.0493,-0.000132,IDLE,"72,48,164,145",-0.0290,0.0000
47,1.621,haar,0.0066,Anger,---,---,,---,0.0060,0.4933,0.8472,0.1019,0.0202,0.0492,-0.000116,IDLE,"72,48,164,145",-0.0291,0.0000
48,1.655,haar,0.0110,Anger,---,---,,---,0.0100,0.4748,0.8212,0.1001,0.0375,0.0491,-0.000100,IDLE,"72,48,164,145",-0.0293,0.0000
49,1.690,haar,0.0102,Anger,---,---,,---,0.0092,0.3986,0.7844,0.1003,0.0481,0.0491,-0.000093,IDLE,"72,48,164,145",-0.0281,0.0000
50,1.724,haar,0.0255,Anger,---,---,,---,0.0232,0.4326,0.7971,0.0991,0.1033,0.0491,-0.000077,IDLE,"72,48,164,145",-0.0248,0.0000
51,1.759,haar,0.0288,Anger,---,---,,---,0.0262,0.3762,0.7490,0.0992,0.1138,0.0484,-0.000135,IDLE,"72,48,165,145",-0.0235,0.0000
52,1.793,haar,0.0274,Anger,---,---,,---,0.0249,0.4095,0.7675,0.0991,0.0603,0.0479,-0.000182,IDLE,"72,48,165,145",-0.0224,0.0000
53,1.828,haar,0.0187,Anger,---,---,,---,0.0170,0.3563,0.7609,0.1002,0.0677,0.0473,-0.000225,IDLE,"72,48,165,145",-0.0221,0.0000
54,1.862,haar,0.0208,Anger,---,---,,---,0.0189,0.3876,0.7828,0.1011,0.0000,0.0469,-0.000259,IDLE,"72,48,165,145",-0.0223,0.0000
55,1.897,haar,0.0108,Anger,---,---,,---,0.0098,0.4038,0.7734,0.1009,0.0053,0.0464,-0.000299,IDLE,"72,48,165,145",-0.0216,0.0000
56,1.931,haar,0.0119,Anger,---,---,,---,0.0108,0.3555,0.7531,0.1014,0.0006,0.0459,-0.000338,IDLE,"72,48,165,145",-0.0210,0.0000
57,1.966,mp,0.0301,Anger,---,---,,---,0.0273,0.3111,0.7147,0.1019,0.0075,0.0456,-0.000354,IDLE,"72,48,165,145",-0.0212,0.0000
58,2.000,haar,0.0167,Anger,---,---,,---,0.0151,0.3473,0.7596,0.1043,0.1998,0.0454,-0.000369,IDLE,"72,48,165,145",-0.0221,0.0000
59,2.034,mp,0.0458,Anger,---,---,,---,0.0415,0.3508,0.7545,0.1052,0.1597,0.0453,-0.000375,IDLE,"72,48,165,145",-0.0218,0.0000
60,2.069,mp,0.0566,Anger,---,---,,---,0.0512,0.3643,0.7549,0.1054,0.0465,0.0455,-0.000289,IDLE,"72,48,165,145",-0.0200,0.0000
61,2.103,haar,0.0188,Anger,---,---,,---,0.0170,0.5378,0.8709,0.1056,0.0698,0.0455,-0.000235,IDLE,"72,48,165,145",-0.0187,0.0000
62,2.138,haar,0.0157,Anger,---,---,,---,0.0142,0.5171,0.8636,0.1055,0.0475,0.0455,-0.000183,IDLE,"72,48,165,145",-0.0176,0.0000
63,2.172,haar,0.0258,Anger,---,---,,---,0.0233,0.5845,0.8766,0.1085,0.3186,0.0457,-0.000121,IDLE,"72,48,165,145",-0.0167,0.0000
64,2.207,haar,0.0256,Anger,---,---,,---,0.0231,0.5892,0.8824,0.1074,0.0875,0.0458,-0.000052,IDLE,"72,48,165,145",-0.0160,0.0000
65,2.241,mp,0.0895,Anger,---,---,,---,0.0809,0.4296,0.7645,0.1066,0.0353,0.0465,0.000065,IDLE,"72,48,165,145",-0.0151,0.0000
66,2.276,mp,0.0910,Anger,---,---,,---,0.0822,0.4301,0.7597,0.1067,0.0422,0.0472,0.000155,IDLE,"72,48,165,145",-0.0146,0.0000
67,2.310,mp,0.0913,Anger,---,---,,---,0.0826,0.4271,0.7586,0.1061,0.0775,0.0478,0.000241,IDLE,"72,48,165,145",-0.0138,0.0000
68,2.345,mp,0.0751,Anger,---,---,,---,0.0682,0.3460,0.6869,0.1020,0.0077,0.0482,0.000289,IDLE,"72,48,165,145",-0.0125,0.0000
69,2.379,mp,0.0241,Anger,---,---,,---,0.0220,0.3496,0.7183,0.0956,0.1043,0.0483,0.000271,IDLE,"72,48,165,146",-0.0091,0.0000
70,2.414,mp,0.0239,Anger,---,---,,---,0.0218,0.3437,0.7136,0.0924,0.0521,0.0483,0.000272,IDLE,"72,48,165,146",-0.0082,0.0000
71,2.448,mp,0.0230,Anger,---,---,,---,0.0211,0.4028,0.7814,0.0867,0.1368,0.0482,0.000271,IDLE,"72,48,165,146",-0.0080,0.0000
72,2.483,mp,0.0276,Anger,---,---,,---,0.0255,0.4282,0.8104,0.0798,0.1348,0.0482,0.000251,IDLE,"72,48,165,146",-0.0083,0.0000
73,2.517,haar,0.0220,Anger,---,---,,---,0.0205,0.5312,0.8764,0.0709,0.4260,0.0480,0.000219,IDLE,"72,48,165,146",-0.0097,0.0000
74,2.552,haar,0.0222,Anger,---,---,,---,0.0207,0.5270,0.8743,0.0719,0.4340,0.0479,0.000143,IDLE,"72,48,165,146",-0.0104,0.0000
75,2.586,haar,0.0267,Anger,---,---,,---,0.0248,0.5102,0.8528,0.0760,0.5975,0.0479,0.000076,IDLE,"72,47,164,146",-0.0110,0.0000
76,2.621,haar,0.0183,Anger,---,---,,---,0.0170,0.5545,0.8796,0.0772,0.0188,0.0479,0.000007,IDLE,"72,47,164,146",-0.0116,0.0000
77,2.655,haar,0.0361,Anger,---,---,,---,0.0335,0.4794,0.8117,0.0791,0.3900,0.0480,-0.000022,IDLE,"72,47,164,146",-0.0118,0.0000
78,2.690,haar,0.0426,Anger,---,---,,---,0.0395,0.5315,0.8231,0.0786,0.1243,0.0483,0.000006,IDLE,"71,47,164,147",-0.0116,0.0000
79,2.724,mp,0.2199,Anger,---,---,,---,0.2035,0.4643,0.5875,0.0803,0.0917,0.0502,0.000190,IDLE,"71,47,164,148",-0.0110,0.0000
80,2.759,haar,0.0656,Anger,---,---,,---,0.0605,0.6654,0.7909,0.0845,0.3215,0.0509,0.000263,IDLE,"71,47,163,149",-0.0092,0.0000
81,2.793,haar,0.0655,Anger,---,---,,---,0.0603,0.6711,0.7938,0.0865,0.1272,0.0516,0.000339,IDLE,"71,47,163,150",-0.0086,0.0000
82,2.828,mp,0.1880,Anger,---,---,,---,0.1727,0.5464,0.4767,0.0891,0.4939,0.0539,0.000591,IDLE,"71,46,163,150",-0.0080,0.0000
83,2.862,haar,0.0915,Anger,---,---,,---,0.0832,0.8631,0.7797,0.1004,2.1200,0.0551,0.000713,IDLE,"70,46,163,150",-0.0076,0.0000
84,2.897,mp,0.1833,Anger,---,---,,---,0.1653,0.6232,0.5124,0.1089,1.8284,0.0576,0.000964,IDLE,"70,46,163,150",-0.0077,0.0000
85,2.931,mp,0.1957,Anger,---,---,,---,0.1752,0.6649,0.4879,0.1172,1.9275,0.0603,0.001241,IDLE,"70,46,163,150",-0.0075,0.0000
86,2.966,mp,0.1554,Anger,---,---,,---,0.1389,0.6451,0.5035,0.1184,0.3786,0.0628,0.001475,IDLE,"70,47,162,150",-0.0075,0.0000
87,3.000,mp,0.1530,Anger,---,---,,---,0.1367,0.6513,0.5127,0.1190,0.2472,0.0652,0.001691,IDLE,"70,47,162,150",-0.0076,0.0000
88,3.034,mp,0.1160,Anger,---,---,,---,0.1037,0.5862,0.5669,0.1185,0.0179,0.0673,0.001710,IDLE,"70,47,162,150",-0.0076,0.0000
89,3.069,mp,0.1234,Anger,---,---,,---,0.1104,0.5869,0.5514,0.1179,0.0000,0.0694,0.001851,IDLE,"70,47,162,150",-0.0076,0.0000
90,3.103,mp,0.1210,Anger,---,---,,---,0.1084,0.5455,0.5369,0.1160,0.0253,0.0714,0.001982,IDLE,"70,47,162,150",-0.0075,0.0000
91,3.138,mp,0.1122,Anger,---,---,,---,0.1010,0.5363,0.6163,0.1114,0.0144,0.0730,0.001904,IDLE,"70,47,162,150",-0.0074,0.0000
92,3.172,haar,0.0585,Anger,---,---,,---,0.0536,0.6888,0.8259,0.0919,0.0388,0.0734,0.001838,IDLE,"70,47,162,150",-0.0076,0.0000
93,3.207,haar,0.0316,Anger,---,---,,---,0.0291,0.6093,0.8725,0.0860,0.0427,0.0736,0.001600,IDLE,"70,47,162,149",-0.0077,0.0000
94,3.241,haar,0.0412,Anger,---,---,,---,0.0381,0.5737,0.8459,0.0823,0.0390,0.0737,0.001347,IDLE,"70,47,162,149",-0.0081,0.0000
95,3.276,haar,0.0442,Anger,---,---,,---,0.0409,0.5662,0.8388,0.0802,0.0533,0.0740,0.001119,IDLE,"70,47,162,148",-0.0083,0.0000
96,3.310,haar,0.0415,Anger,---,---,,---,0.0385,0.5669,0.8469,0.0783,0.0059,0.0741,0.000890,IDLE,"70,47,162,148",-0.0083,0.0000
97,3.345,haar,0.0366,Anger,---,---,,---,0.0340,0.5794,0.8644,0.0774,0.0429,0.0742,0.000696,IDLE,"70,47,162,148",-0.0083,0.0000
98,3.379,haar,0.0377,Anger,---,---,,---,0.0350,0.5696,0.8539,0.0773,0.0618,0.0743,0.000496,IDLE,"70,47,162,148",-0.0085,0.0000
99,3.414,haar,0.0291,Anger,---,---,,---,0.0271,0.5750,0.8618,0.0762,0.0090,0.0744,0.000297,IDLE,"70,47,162,148",-0.0081,0.0000
100,3.448,haar,0.0285,Anger,---,---,,---,0.0265,0.6001,0.8754,0.0761,0.0262,0.0743,0.000128,IDLE,"70,47,162,148",-0.0079,0.0000
101,3.483,mp,0.0892,Anger,---,---,,---,0.0830,0.4550,0.7253,0.0749,0.0270,0.0747,0.000129,IDLE,"70,47,162,148",-0.0079,0.0000
102,3.517,mp,0.1021,Anger,---,---,,---,0.0950,0.4088,0.6863,0.0743,0.0472,0.0753,0.000177,IDLE,"70,47,163,148",-0.0076,0.0000
103,3.552,mp,0.1069,Anger,---,---,,---,0.0996,0.4144,0.6799,0.0730,0.0037,0.0760,0.000226,IDLE,"70,47,163,148",-0.0077,0.0000
104,3.586,haar,0.0276,Anger,---,---,,---,0.0258,0.5666,0.8707,0.0728,0.0412,0.0759,0.000192,IDLE,"70,47,163,148",-0.0081,0.0000
105,3.621,haar,0.0309,Anger,---,---,,---,0.0288,0.5809,0.8693,0.0730,0.0935,0.0759,0.000174,IDLE,"70,47,163,148",-0.0088,0.0000
106,3.655,haar,0.0496,Anger,---,---,,---,0.0462,0.5860,0.8506,0.0740,0.0439,0.0760,0.000181,IDLE,"70,47,163,148",-0.0094,0.0000
107,3.690,haar,0.0827,Anger,---,---,,---,0.0770,0.5572,0.7988,0.0749,0.0754,0.0763,0.000198,IDLE,"70,47,163,148",-0.0097,0.0000
108,3.724,mp,0.1782,Anger,---,---,,---,0.1657,0.4699,0.6393,0.0753,0.0573,0.0776,0.000323,IDLE,"70,47,163,148",-0.0096,0.0000
109,3.759,mp,0.1668,Anger,---,---,,---,0.1551,0.4656,0.6495,0.0756,0.0285,0.0786,0.000430,IDLE,"70,47,163,148",-0.0095,0.0000
110,3.793,mp,0.1701,Anger,---,---,,---,0.1581,0.4776,0.6521,0.0757,0.0160,0.0795,0.000475,IDLE,"70,47,163,148",-0.0095,0.0000
111,3.828,haar,0.0457,Anger,---,---,,---,0.0425,0.6806,0.8805,0.0759,0.0073,0.0795,0.000421,IDLE,"70,47,163,148",-0.0094,0.0000
112,3.862,haar,0.0919,Anger,---,---,,---,0.0855,0.6028,0.7877,0.0752,0.0101,0.0801,0.000406,IDLE,"70,47,163,148",-0.0092,0.0000
113,3.897,haar,0.0633,Anger,---,---,,---,0.0589,0.6126,0.8159,0.0746,0.0133,0.0803,0.000440,IDLE,"70,47,163,148",-0.0089,0.0000
114,3.931,haar,0.0627,Anger,---,---,,---,0.0584,0.6117,0.8111,0.0740,0.0018,0.0805,0.000466,IDLE,"70,47,163,148",-0.0089,0.0000
115,3.966,haar,0.1107,Anger,---,---,,---,0.1031,0.6425,0.7004,0.0735,0.0674,0.0810,0.000493,IDLE,"70,47,163,148",-0.0089,0.0000
116,4.000,mp,0.1796,Anger,---,---,,---,0.1673,0.5311,0.6265,0.0735,0.0120,0.0818,0.000552,IDLE,"70,47,163,148",-0.0090,0.0000
117,4.034,haar,0.1351,Anger,---,---,,---,0.1258,0.6156,0.7213,0.0737,0.0243,0.0822,0.000461,IDLE,"70,47,163,148",-0.0088,0.0000
118,4.069,mp,0.2032,Anger,---,---,,---,0.1892,0.5525,0.6014,0.0743,0.0348,0.0834,0.000484,IDLE,"70,47,163,148",-0.0088,0.0000
119,4.103,mp,0.2113,Anger,---,---,,---,0.1965,0.5699,0.5937,0.0749,0.0282,0.0851,0.000567,IDLE,"70,47,163,148",-0.0088,0.0000
120,4.138,mp,0.2020,Anger,---,---,,---,0.1879,0.5578,0.5995,0.0751,0.0272,0.0868,0.000731,IDLE,"70,47,163,148",-0.0090,0.0000
121,4.172,mp,0.2006,Anger,---,---,,---,0.1865,0.5566,0.6026,0.0756,0.0396,0.0886,0.000851,IDLE,"70,47,163,148",-0.0091,0.0000
122,4.207,mp,0.1756,Anger,---,---,,---,0.1632,0.5416,0.6243,0.0760,0.0279,0.0901,0.000984,IDLE,"70,47,163,148",-0.0093,0.0000
123,4.241,haar,0.0513,Anger,---,---,,---,0.0477,0.6174,0.8282,0.0762,0.0493,0.0905,0.000999,IDLE,"70,47,163,148",-0.0095,0.0000
124,4.276,haar,0.0544,Anger,---,---,,---,0.0506,0.6083,0.8134,0.0759,0.0120,0.0909,0.000999,IDLE,"70,47,164,148",-0.0097,0.0000
125,4.310,haar,0.0567,Anger,---,---,,---,0.0527,0.6180,0.8142,0.0759,0.0318,0.0913,0.000949,IDLE,"70,47,164,148",-0.0098,0.0000
126,4.345,haar,0.0533,Anger,---,---,,---,0.0496,0.5593,0.7875,0.0761,0.0228,0.0918,0.000957,IDLE,"70,47,164,148",-0.0097,0.0000
127,4.379,mp,0.1605,Anger,---,---,,---,0.1490,0.4945,0.6198,0.0769,0.0667,0.0931,0.000970,IDLE,"70,47,164,148",-0.0094,0.0000
128,4.414,mp,0.1651,Anger,---,---,,---,0.1532,0.5002,0.5833,0.0780,0.0522,0.0945,0.000940,IDLE,"70,47,164,148",-0.0092,0.0000
129,4.448,mp,0.1415,Anger,---,---,,---,0.1311,0.4566,0.5506,0.0796,0.2183,0.0944,0.000758,IDLE,"70,47,164,148",-0.0082,0.0000
130,4.483,mp,0.1627,Anger,---,---,,---,0.1502,0.5065,0.5156,0.0830,0.4419,0.0958,0.000723,IDLE,"71,47,164,149",-0.0076,0.0000
131,4.517,mp,0.1931,Anger,---,---,,---,0.1770,0.5486,0.4640,0.0910,1.4573,0.0976,0.000749,IDLE,"71,47,164,149",-0.0073,0.0000
132,4.552,haar,0.1214,Anger,---,---,,---,0.1110,0.7002,0.5698,0.0945,1.0141,0.0972,0.000664,IDLE,"71,47,163,150",-0.0071,0.0000
133,4.586,haar,0.0663,Anger,---,---,,---,0.0601,0.6748,0.7835,0.1019,1.7675,0.0969,0.000600,IDLE,"71,47,163,150",-0.0071,0.0000
134,4.621,haar,0.1067,Anger,---,---,,---,0.0967,0.6935,0.7443,0.1035,0.6455,0.0957,0.000438,IDLE,"71,47,163,151",-0.0070,0.0000
135,4.655,mp,0.0540,Anger,---,---,,---,0.0499,0.4175,0.6111,0.0826,0.5425,0.0938,0.000201,IDLE,"71,47,163,151",-0.0054,0.0000
136,4.690,haar,0.0448,Anger,---,STARTLE,,---,0.0406,0.3517,0.4704,0.1046,3.1636,0.0922,-0.000095,IDLE,"71,47,163,149",-0.0066,0.0000
137,4.724,haar,0.0792,Anger,---,---,,---,0.0715,0.4998,0.6406,0.1077,0.7499,0.0909,-0.000367,IDLE,"71,46,162,148",-0.0077,0.0001
138,4.759,haar,0.0459,Anger,---,---,,---,0.0418,0.4390,0.6805,0.0976,0.1529,0.0895,-0.000492,IDLE,"70,46,162,148",-0.0075,0.0001
139,4.793,haar,0.0452,Anger,---,---,,---,0.0414,0.3619,0.5982,0.0933,0.0295,0.0880,-0.000778,IDLE,"70,46,161,147",-0.0075,0.0001
140,4.828,haar,0.1029,Anger,---,---,,---,0.0947,0.3884,0.5265,0.0863,0.8578,0.0872,-0.001037,IDLE,"69,45,161,148",-0.0060,0.0000
141,4.862,haar,0.1070,Anger,---,---,,---,0.0987,0.4814,0.4725,0.0835,1.8916,0.0873,-0.000987,IDLE,"68,44,159,147",-0.0047,0.0000
142,4.897,haar,0.1842,Surprise,---,---,,---,0.1680,0.5193,0.5433,0.0963,1.7223,0.0902,-0.000678,IDLE,"68,42,158,145",-0.0054,0.0000
143,4.931,haar,0.1416,Anger,---,---,,---,0.1284,0.7307,0.5180,0.1027,2.3989,0.0921,-0.000356,IDLE,"67,39,156,143",-0.0056,0.0000
144,4.966,haar,0.1738,Anger,---,STARTLE,,---,0.1562,0.9112,0.4967,0.1125,3.2839,0.0945,0.000068,IDLE,"66,36,154,141",-0.0107,0.0000
145,5.000,haar,0.2520,Surprise,---,---,,---,0.2222,0.9496,0.4650,0.1345,2.7818,0.0981,0.000592,IDLE,"65,35,152,140",-0.0203,0.0000
146,5.034,haar,0.2007,Surprise,---,---,,---,0.1771,0.8321,0.5581,0.1331,0.3238,0.1017,0.001087,IDLE,"64,35,150,140",-0.0178,0.0000
147,5.069,haar,0.1927,Surprise,---,---,,---,0.1707,0.8244,0.5707,0.1291,0.7300,0.1055,0.001595,IDLE,"64,35,149,139",-0.0136,0.0000
148,5.103,haar,0.2121,Surprise,---,---,,---,0.1895,0.7770,0.5212,0.1189,0.0242,0.1090,0.002099,IDLE,"62,36,148,138",-0.0176,0.0000
149,5.138,haar,0.2854,Surprise,---,---,,---,0.2571,0.7664,0.4324,0.1100,0.2275,0.1127,0.002550,IDLE,"61,36,146,138",-0.0131,0.0000
150,5.172,haar,0.1473,Anger,---,---,,---,0.1331,0.6909,0.5216,0.1068,0.2624,0.1148,0.002751,IDLE,"60,36,144,137",-0.0090,0.0000
151,5.207,haar,0.2723,Surprise,---,---,,---,0.2435,0.7021,0.3757,0.1182,1.5737,0.1177,0.002750,IDLE,"59,37,142,137",-0.0090,0.0000
152,5.241,haar,0.2190,Anger,---,---,,---,0.1953,0.7220,0.4690,0.1215,0.5181,0.1197,0.002753,IDLE,"58,37,141,136",-0.0085,0.0001
153,5.276,haar,0.1581,Anger,---,---,,---,0.1415,0.7134,0.5488,0.1172,0.0963,0.1211,0.002659,IDLE,"57,37,139,136",-0.0080,0.0000
154,5.310,haar,0.1599,Anger,---,---,,---,0.1434,0.7136,0.5452,0.1150,0.3072,0.1232,0.002515,IDLE,"57,37,139,136",-0.0080,0.0000
155,5.345,haar,0.2171,Anger,---,---,,---,0.1956,0.6991,0.4503,0.1100,0.0344,0.1259,0.002411,IDLE,"56,38,138,136",-0.0101,0.0000
156,5.379,haar,0.2885,Surprise,---,---,,---,0.2634,0.4171,0.4081,0.0956,0.5030,0.1293,0.002382,IDLE,"55,38,137,135",-0.0105,0.0000
157,5.414,haar,0.2434,Surprise,---,---,,---,0.2212,0.3036,0.2997,0.1001,0.5443,0.1317,0.002271,IDLE,"55,39,136,135",-0.0111,0.0000
158,5.448,haar,0.2340,Surprise,---,---,,---,0.2111,0.3625,0.2900,0.1086,0.6732,0.1332,0.002043,IDLE,"55,39,136,135",-0.0132,0.0000
159,5.483,haar,0.1648,Surprise,---,---,,---,0.1485,0.4102,0.4109,0.1100,0.1043,0.1347,0.001991,IDLE,"55,39,136,135",-0.0172,0.0000
160,5.517,haar,0.2348,Surprise,---,---,,---,0.2138,0.6609,0.5180,0.0984,0.5146,0.1371,0.001939,IDLE,"55,40,136,137",-0.0162,0.0000
