frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
16,0.533,haar,0.0711,Neutral,CONC,---,AMBIGUOUS,---,0.0275,0.0921,0.6586,0.0396,0.0543,0.0533,-0.002649,IDLE,"67,77,162,186",-0.2990,0.0000
17,0.567,haar,0.0359,Neutral,CONC,---,AMBIGUOUS,---,0.0217,0.0339,0.7002,0.0389,0.0150,0.0530,-0.001935,IDLE,"66,77,163,187",-0.3014,0.0000
18,0.600,haar,0.0233,Neutral,CONC,---,AMBIGUOUS,---,0.0106,0.0121,0.7449,0.0402,0.0402,0.0525,-0.001372,IDLE,"67,77,165,188",-0.3126,0.0000
19,0.633,mp,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0032,-0.1021,0.7738,0.0390,0.0627,0.0509,-0.001109,IDLE,"66,76,165,188",-0.3037,0.0000
20,0.667,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0081,-0.0635,0.8081,0.0450,0.4346,0.0500,-0.000876,IDLE,"66,76,164,188",-0.3273,0.0000
21,0.700,mp,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0190,-0.0889,0.6934,0.0489,0.5062,0.0494,-0.000759,IDLE,"65,76,164,188",-0.2925,0.0000
22,0.733,haar,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0055,-0.1548,0.7952,0.1879,0.3936,0.0509,-0.000511,IDLE,"62,76,163,187",-0.2829,0.0000
23,0.767,mp,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0083,-0.0352,0.6957,0.0516,0.0282,0.0501,-0.000447,IDLE,"60,76,161,187",-0.2901,0.0000
24,0.800,haar,0.0185,Neutral,---,---,AMBIGUOUS,---,0.0080,-0.1033,0.7987,0.2012,0.3196,0.0520,-0.000145,IDLE,"59,76,160,187",-0.3149,0.0001
25,0.833,haar,0.0344,Neutral,---,---,AMBIGUOUS,---,0.0116,-0.0743,0.7597,0.1975,0.3740,0.0539,0.000058,IDLE,"59,76,158,186",-0.2820,0.0001
26,0.867,haar,0.0136,Neutral,---,---,AMBIGUOUS,---,0.0176,-0.0979,0.7519,0.1809,0.2984,0.0554,0.000241,IDLE,"58,77,158,186",-0.2264,0.0002
27,0.900,haar,0.0295,Neutral,---,---,AMBIGUOUS,---,0.0253,-0.0757,0.7282,0.1873,0.7762,0.0572,0.000466,IDLE,"57,77,156,186",-0.2168,0.0004
28,0.933,haar,0.0357,Neutral,---,---,AMBIGUOUS,---,0.0140,-0.0659,0.7857,0.1880,0.4182,0.0584,0.000750,IDLE,"57,78,156,186",-0.2148,0.0004
29,0.967,haar,0.0316,Neutral,---,---,AMBIGUOUS,---,0.0110,-0.0723,0.7820,0.1875,0.0842,0.0593,0.000933,IDLE,"57,78,156,186",-0.2209,0.0002
30,1.000,haar,0.0372,Neutral,---,---,AMBIGUOUS,---,0.0080,-0.0548,0.8107,0.1751,0.0572,0.0601,0.001061,IDLE,"57,78,156,186",-0.2218,0.0001
31,1.033,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0168,-0.0372,0.7794,0.0485,0.0602,0.0592,0.000829,IDLE,"57,77,156,187",-0.2401,0.0000
32,1.067,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0147,-0.0431,0.7797,0.0487,0.0777,0.0583,0.000821,IDLE,"57,77,158,187",-0.2544,0.0000
33,1.100,haar,0.0275,Neutral,CONC,---,AMBIGUOUS,---,0.0145,0.0143,0.7617,0.0471,0.0805,0.0575,0.000555,IDLE,"57,77,159,188",-0.2740,0.0000
34,1.133,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0186,-0.0554,0.7540,0.0480,0.0922,0.0569,0.000299,IDLE,"57,77,159,188",-0.2879,0.0000
35,1.167,haar,0.0143,Neutral,CONC,---,AMBIGUOUS,---,0.0191,-0.0090,0.7140,0.0492,0.2284,0.0564,0.000101,IDLE,"57,78,159,189",-0.2736,0.0000
36,1.200,haar,0.0377,Neutral,CONC,---,AMBIGUOUS,---,0.0271,0.0308,0.6949,0.0479,0.0359,0.0559,-0.000129,IDLE,"57,78,159,189",-0.2578,0.0000
37,1.233,haar,0.0196,Neutral,CONC,---,AMBIGUOUS,---,0.0241,0.0000,0.7086,0.0491,0.1101,0.0555,-0.000288,IDLE,"57,79,159,190",-0.2767,0.0000
38,1.267,haar,0.0223,Neutral,CONC,---,AMBIGUOUS,---,0.0173,0.0042,0.7497,0.0493,0.0008,0.0550,-0.000435,IDLE,"57,79,159,189",-0.3093,0.0000
39,1.300,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0080,-0.0403,0.7483,0.0470,0.0104,0.0543,-0.000581,IDLE,"58,79,158,189",-0.3269,0.0000
40,1.333,haar,0.0213,Neutral,CONC,---,AMBIGUOUS,---,0.0056,0.0038,0.7978,0.0476,0.0000,0.0536,-0.000565,IDLE,"57,79,158,189",-0.3376,0.0000
41,1.367,haar,0.0301,Neutral,CONC,---,AMBIGUOUS,---,0.0129,0.0174,0.7442,0.0492,0.1036,0.0530,-0.000528,IDLE,"57,79,158,189",-0.3364,0.0000
42,1.400,haar,0.0094,Neutral,CONC,---,AMBIGUOUS,---,0.0086,-0.0203,0.7435,0.0539,0.1738,0.0525,-0.000503,IDLE,"56,79,155,189",-0.3856,0.0000
43,1.433,haar,0.0283,Neutral,CONC,---,AMBIGUOUS,---,0.0060,0.0160,0.7719,0.0467,0.0806,0.0519,-0.000501,IDLE,"56,79,155,189",-0.2905,0.0000
44,1.467,haar,0.0233,Neutral,CONC,---,AMBIGUOUS,---,0.0073,0.0070,0.7752,0.0477,0.0421,0.0513,-0.000512,IDLE,"56,79,152,189",-0.2984,0.0000
45,1.500,haar,0.0748,Neutral,CONC,---,AMBIGUOUS,---,0.0143,0.0952,0.7112,0.0443,0.1634,0.0508,-0.000513,IDLE,"55,80,151,189",-0.2182,0.0000
46,1.533,haar,0.0728,Neutral,---,---,AMBIGUOUS,---,0.0072,0.0199,0.7835,0.1522,0.1494,0.0511,-0.000439,IDLE,"55,80,152,189",-0.1599,0.0000
47,1.567,haar,0.0883,Neutral,---,---,AMBIGUOUS,---,0.0104,0.0447,0.7699,0.1537,0.3748,0.0515,-0.000353,IDLE,"55,80,153,190",-0.1524,0.0000
48,1.600,haar,0.0965,Neutral,---,---,AMBIGUOUS,---,0.0146,0.0562,0.7711,0.1570,0.0011,0.0520,-0.000227,IDLE,"55,80,153,190",-0.1653,0.0000
49,1.633,haar,0.0312,Neutral,CONC,---,AMBIGUOUS,---,0.0140,0.0236,0.7839,0.0426,0.0013,0.0515,-0.000203,IDLE,"55,80,153,190",-0.1798,0.0000
50,1.667,haar,0.0226,Neutral,CONC,---,AMBIGUOUS,---,0.0125,0.0106,0.8033,0.0405,0.0050,0.0510,-0.000204,IDLE,"55,80,153,190",-0.1891,0.0000
51,1.700,haar,0.0502,Neutral,CONC,---,AMBIGUOUS,---,0.0150,0.0568,0.7347,0.0403,0.0618,0.0502,-0.000226,IDLE,"55,80,153,190",-0.2065,0.0000
52,1.733,haar,0.0488,Neutral,CONC,---,AMBIGUOUS,---,0.0096,0.0554,0.7601,0.0390,0.1087,0.0492,-0.000262,IDLE,"55,79,153,190",-0.1877,0.0000
53,1.767,haar,0.1007,Neutral,---,---,AMBIGUOUS,---,0.0174,0.0642,0.7395,0.1556,0.0311,0.0494,-0.000188,IDLE,"55,79,153,190",-0.1815,0.0000
54,1.800,haar,0.0903,Neutral,---,---,AMBIGUOUS,---,0.0197,0.0471,0.7322,0.1551,0.0987,0.0495,-0.000129,IDLE,"55,79,153,190",-0.1792,0.0000
55,1.833,haar,0.0372,Neutral,CONC,---,AMBIGUOUS,---,0.0206,0.0363,0.7247,0.0386,0.1175,0.0480,-0.000311,IDLE,"55,79,153,190",-0.1883,0.0000
56,1.867,haar,0.0465,Neutral,CONC,---,AMBIGUOUS,---,0.0193,0.0528,0.7470,0.0370,0.1435,0.0465,-0.000497,IDLE,"55,79,153,190",-0.2009,0.0000
57,1.900,haar,0.1035,Neutral,---,---,AMBIGUOUS,---,0.0240,0.0763,0.7102,0.1443,0.3242,0.0466,-0.000543,IDLE,"55,79,152,190",-0.1647,0.0000
58,1.933,haar,0.0264,Neutral,CONC,---,AMBIGUOUS,---,0.0095,0.0199,0.7730,0.0363,0.1970,0.0466,-0.000490,IDLE,"55,78,152,189",-0.1731,0.0000
59,1.967,haar,0.0094,Neutral,CONC,---,AMBIGUOUS,---,0.0173,-0.0083,0.7339,0.0360,0.0493,0.0469,-0.000411,IDLE,"55,78,152,189",-0.1761,0.0000
60,2.000,haar,0.0395,Neutral,---,---,AMBIGUOUS,---,0.0170,-0.0186,0.7306,0.1266,0.0570,0.0477,-0.000251,IDLE,"55,76,152,187",-0.1306,0.0000
61,2.033,haar,0.0344,Neutral,---,---,AMBIGUOUS,---,0.0461,-0.0068,0.7387,0.0961,0.2473,0.0486,-0.000068,IDLE,"55,74,150,181",-0.0685,0.0000
62,2.067,haar,0.0655,Neutral,---,---,AMBIGUOUS,---,0.0638,0.0417,0.7264,0.1013,0.0307,0.0494,0.000002,IDLE,"55,71,150,178",-0.0745,0.0000
63,2.100,haar,0.0216,Neutral,---,---,AMBIGUOUS,---,0.0275,-0.0267,0.7739,0.0939,0.2873,0.0498,0.000035,IDLE,"55,69,149,175",-0.0538,0.0000
64,2.133,haar,0.0112,Neutral,---,---,AMBIGUOUS,---,0.0243,-0.0512,0.8061,0.1050,0.1559,0.0503,0.000232,IDLE,"55,68,148,175",-0.1021,0.0000
65,2.167,haar,0.0327,Neutral,---,---,AMBIGUOUS,---,0.0471,-0.0268,0.7437,0.1221,0.0832,0.0512,0.000468,IDLE,"54,67,147,173",-0.1653,0.0000
66,2.200,haar,0.0199,Neutral,---,---,AMBIGUOUS,---,0.0366,-0.0497,0.7370,0.1242,0.0048,0.0517,0.000512,IDLE,"54,67,146,173",-0.1843,0.0000
67,2.233,haar,0.0343,Neutral,CONC,---,AMBIGUOUS,---,0.0753,0.0360,0.6876,0.0317,0.1422,0.0519,0.000528,IDLE,"54,67,146,172",-0.2199,0.0000
68,2.267,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0322,-0.0469,0.7803,0.0326,0.1548,0.0518,0.000487,IDLE,"54,67,146,171",-0.2220,0.0000
69,2.300,haar,0.0135,Neutral,CONC,---,AMBIGUOUS,---,0.0676,0.0016,0.7064,0.0312,0.1557,0.0524,0.000474,IDLE,"55,67,145,170",-0.1944,0.0000
70,2.333,haar,0.0702,Neutral,---,---,AMBIGUOUS,---,0.0499,0.0355,0.7252,0.1221,0.3669,0.0534,0.000487,IDLE,"56,67,146,170",-0.1857,0.0000
71,2.367,haar,0.0263,Neutral,CONC,---,AMBIGUOUS,---,0.0649,0.0231,0.6746,0.0310,0.0563,0.0538,0.000442,IDLE,"57,67,145,168",-0.1956,0.0000
72,2.400,haar,0.1190,Neutral,---,---,AMBIGUOUS,---,0.1116,0.1264,0.6297,0.1080,0.1446,0.0545,0.000467,IDLE,"58,66,148,168",-0.1144,0.0000
73,2.433,haar,0.1021,Neutral,---,---,AMBIGUOUS,---,0.0785,0.0890,0.6718,0.1216,0.0773,0.0559,0.000563,IDLE,"59,66,148,167",-0.1439,0.0000
74,2.467,haar,0.0816,Neutral,---,---,AMBIGUOUS,---,0.0860,0.0614,0.6853,0.1118,0.0927,0.0560,0.000483,IDLE,"59,66,147,166",-0.1117,0.0000
75,2.500,haar,0.1318,Neutral,---,---,AMBIGUOUS,---,0.0754,0.1438,0.6978,0.1138,0.0032,0.0560,0.000430,IDLE,"61,65,147,164",-0.1120,0.0000
76,2.533,haar,0.1774,Neutral,---,---,AMBIGUOUS,---,0.1825,0.2266,0.5439,0.1037,0.3106,0.0571,0.000525,IDLE,"61,65,147,164",-0.1025,0.0000
77,2.567,haar,0.2118,Neutral,---,---,AMBIGUOUS,---,0.2396,0.2892,0.4779,0.0956,0.0393,0.0585,0.000672,IDLE,"62,65,147,163",-0.1030,0.0000
78,2.600,haar,0.1187,Neutral,---,---,AMBIGUOUS,---,0.0825,0.1372,0.6505,0.0909,0.0162,0.0588,0.000632,IDLE,"63,64,147,162",-0.1076,0.0000
79,2.633,haar,0.1611,Neutral,---,---,AMBIGUOUS,---,0.1465,0.2102,0.5660,0.0875,0.0183,0.0597,0.000626,IDLE,"64,64,147,161",-0.1009,0.0000
80,2.667,haar,0.1595,Neutral,---,---,AMBIGUOUS,---,0.2143,0.2032,0.4959,0.0940,0.0965,0.0614,0.000753,IDLE,"64,63,147,161",-0.1025,0.0001
81,2.700,haar,0.1171,Neutral,---,---,AMBIGUOUS,---,0.1952,0.1533,0.4804,0.0629,0.6714,0.0637,0.000923,IDLE,"65,61,147,159",-0.0395,0.0002
82,2.733,haar,0.1761,Neutral,---,---,AMBIGUOUS,---,0.2394,0.2474,0.3531,0.0692,0.0242,0.0669,0.001095,IDLE,"66,60,147,159",-0.0473,0.0013
83,2.767,haar,0.1537,Neutral,---,---,AMBIGUOUS,---,0.1730,0.2079,0.4788,0.0724,0.0000,0.0693,0.001331,IDLE,"66,59,148,158",-0.0402,0.0003
84,2.800,haar,0.0941,Neutral,---,---,AMBIGUOUS,---,0.1105,0.0985,0.5331,0.0876,0.5748,0.0713,0.001531,IDLE,"65,59,148,157",-0.0625,0.0010
85,2.833,haar,0.1105,Neutral,---,---,AMBIGUOUS,---,0.2863,0.1278,0.3304,0.0845,2.1046,0.0746,0.001744,IDLE,"65,59,147,157",-0.0284,0.0008
86,2.867,haar,0.1288,Fear,---,---,AMBIGUOUS,---,0.3854,0.1462,0.3854,0.1027,2.2033,0.0789,0.002039,IDLE,"65,58,147,156",-0.0158,0.0003
87,2.900,haar,0.1304,Fear,---,---,AMBIGUOUS,---,0.3572,0.1600,0.3572,0.0859,0.2990,0.0827,0.002400,IDLE,"65,58,147,156",-0.0270,0.0002
88,2.933,haar,0.0939,Neutral,---,---,AMBIGUOUS,---,0.2139,0.0901,0.4377,0.0996,0.5736,0.0856,0.002593,IDLE,"64,58,147,155",-0.0635,0.0004
89,2.967,haar,0.1039,Neutral,---,---,AMBIGUOUS,---,0.2255,0.1109,0.3736,0.0935,0.1107,0.0890,0.002763,IDLE,"63,58,146,155",-0.0895,0.0006
90,3.000,haar,0.1253,Surprise,---,---,AMBIGUOUS,---,0.2857,0.1395,0.3281,0.1039,0.8498,0.0929,0.002917,IDLE,"62,58,145,155",-0.0944,0.0007
91,3.033,haar,0.1172,Surprise,SAD,---,AMBIGUOUS,---,0.2556,0.1521,0.3387,0.0649,0.2433,0.0962,0.002928,IDLE,"61,58,145,156",-0.1138,0.0007
92,3.067,haar,0.0776,Neutral,SAD,---,AMBIGUOUS,---,0.2756,0.0824,0.3817,0.0704,0.7110,0.0993,0.002999,IDLE,"59,58,144,156",-0.2108,0.0009
93,3.100,haar,0.0326,Neutral,SAD,---,AMBIGUOUS,---,0.1718,0.0059,0.4997,0.0727,0.1307,0.1014,0.003013,IDLE,"56,58,141,156",-0.2143,0.0013
94,3.133,haar,0.1294,Fear,---,---,AMBIGUOUS,---,0.4773,0.1387,0.4773,0.1156,0.1643,0.1063,0.003166,IDLE,"52,58,138,156",-0.1053,0.0039
95,3.167,haar,0.0672,Neutral,SAD,---,AMBIGUOUS,---,0.2362,0.0687,0.4269,0.0649,0.6261,0.1088,0.002996,IDLE,"49,58,137,156",-0.1418,0.0022
96,3.200,haar,0.0775,Happiness,SAD,---,VETO,MP:SAD/HS:Happy,0.0975,0.0773,0.3961,0.0778,1.0642,0.1095,0.002671,IDLE,"44,58,135,158",-0.2060,0.0036
97,3.233,haar,0.0658,Happiness,SAD,---,VETO,MP:SAD/HS:Happy,0.1603,0.0485,0.3435,0.0916,1.0180,0.1108,0.002517,IDLE,"42,59,133,160",-0.3508,0.0012
98,3.267,haar,0.1766,Happiness,---,---,AMBIGUOUS,---,0.0051,0.1875,0.9451,0.1604,0.2756,0.1107,0.002176,IDLE,"39,59,133,164",-0.1976,0.0083
99,3.300,mp,0.1156,Happiness,SAD,---,VETO,MP:SAD/HS:Happy,0.0831,0.1326,0.7766,0.0899,1.4116,0.1118,0.001887,IDLE,"37,61,132,166",-0.2271,0.0031
100,3.333,haar,0.1471,Happiness,---,---,AMBIGUOUS,---,0.0048,0.1516,0.9075,0.1405,0.2304,0.1126,0.001646,IDLE,"34,61,131,168",-0.1620,0.0024
101,3.367,haar,0.1143,Happiness,---,---,AMBIGUOUS,---,0.0104,0.0966,0.8777,0.1408,1.5916,0.1134,0.001408,IDLE,"33,63,129,170",-0.1226,0.0035
102,3.400,haar,0.0666,Happiness,SAD,---,VETO,MP:SAD/HS:Happy,0.0107,0.0494,0.7651,0.0923,0.1540,0.1140,0.001255,IDLE,"31,64,126,172",-0.1797,0.0032
103,3.433,haar,0.2064,Happiness,---,---,AMBIGUOUS,---,0.0036,0.2446,0.9266,0.1491,0.0983,0.1139,0.000769,IDLE,"30,65,127,173",-0.0765,0.0201
104,3.467,haar,0.2294,Happiness,---,---,AMBIGUOUS,---,0.0078,0.2842,0.9078,0.1470,0.6650,0.1139,0.000510,IDLE,"30,66,128,174",-0.1028,0.0102
105,3.500,haar,0.1417,Happiness,SAD,---,VETO,MP:SAD/HS:Happy,0.0041,0.1677,0.8885,0.1026,0.8788,0.1145,0.000503,IDLE,"29,67,126,175",-0.1732,0.0064
106,3.533,haar,0.1412,Happiness,---,---,AMBIGUOUS,---,0.0023,0.1461,0.9042,0.1339,0.2437,0.1151,0.000435,IDLE,"28,68,126,177",-0.0349,0.0491
107,3.567,haar,0.1550,Happiness,---,---,AMBIGUOUS,---,0.0059,0.1428,0.8420,0.1731,1.3854,0.1152,0.000450,IDLE,"28,69,125,179",-0.1095,0.0326
108,3.600,haar,0.1253,Happiness,CONC,---,AMBIGUOUS,---,0.0143,0.1754,0.7893,0.0503,0.0798,0.1156,0.000388,IDLE,"27,71,124,180",-0.1266,0.0290
109,3.633,haar,0.1282,Happiness,---,---,AMBIGUOUS,---,0.0010,0.1175,0.9173,0.1441,0.1026,0.1163,0.000367,IDLE,"27,72,125,182",-0.0578,0.0669
110,3.667,haar,0.1408,Happiness,---,---,AMBIGUOUS,---,0.0012,0.1153,0.9391,0.1790,1.6049,0.1165,0.000313,IDLE,"26,73,125,183",-0.1473,0.0326
111,3.700,mp,0.1425,Happiness,---,---,AMBIGUOUS,---,0.0072,0.1203,0.8795,0.1757,0.2581,0.1167,0.000270,IDLE,"26,74,126,185",-0.1234,0.0321
112,3.733,haar,0.1175,Happiness,---,---,AMBIGUOUS,---,0.0015,0.0885,0.8689,0.1610,0.1075,0.1165,0.000252,IDLE,"26,75,126,186",-0.0792,0.0219
113,3.767,haar,0.1313,Happiness,---,---,AMBIGUOUS,---,0.0022,0.1134,0.9182,0.1582,0.3976,0.1165,0.000256,IDLE,"26,76,126,187",-0.0682,0.0409
114,3.800,haar,0.1158,Happiness,---,---,AMBIGUOUS,---,0.0011,0.0826,0.9123,0.1656,0.0293,0.1167,0.000217,IDLE,"26,77,126,188",-0.1072,0.0572
115,3.833,haar,0.1259,Happiness,---,---,AMBIGUOUS,---,0.0007,0.1073,0.9460,0.1537,0.4443,0.1163,0.000119,IDLE,"26,78,126,189",-0.0364,0.0693
116,3.867,haar,0.1384,Happiness,---,---,AMBIGUOUS,---,0.0033,0.1306,0.7795,0.1502,0.1085,0.1162,0.000092,IDLE,"26,79,127,189",-0.0387,0.0516
117,3.900,haar,0.1641,Happiness,---,---,AMBIGUOUS,---,0.0010,0.1849,0.9343,0.1328,0.0830,0.1161,0.000047,IDLE,"26,80,127,191",0.0009,0.0952
118,3.933,haar,0.1651,Happiness,---,---,AMBIGUOUS,---,0.0011,0.1702,0.9407,0.1574,0.8186,0.1166,0.000037,IDLE,"27,80,130,192",-0.0562,0.0264
119,3.967,haar,0.1589,Happiness,---,---,AMBIGUOUS,---,0.0005,0.1514,0.9121,0.1702,0.0346,0.1169,0.000043,IDLE,"27,80,131,193",-0.1203,0.0065
120,4.000,haar,0.1207,Happiness,---,---,AMBIGUOUS,---,0.0004,0.0932,0.8976,0.1619,0.1528,0.1166,-0.000009,IDLE,"29,80,132,193",-0.0858,0.0071
121,4.033,haar,0.1380,Happiness,---,---,AMBIGUOUS,---,0.0005,0.1225,0.9159,0.1612,0.1106,0.1168,0.000031,IDLE,"31,79,134,194",-0.0827,0.0099
122,4.067,haar,0.1670,Happiness,---,---,AMBIGUOUS,---,0.0013,0.1706,0.8709,0.1617,0.1063,0.1159,-0.000063,IDLE,"32,80,135,193",-0.0898,0.0062
123,4.100,haar,0.1401,Happiness,---,---,AMBIGUOUS,---,0.0008,0.1267,0.8544,0.1601,0.2919,0.1151,-0.000157,IDLE,"33,79,137,194",-0.0831,0.0117
124,4.133,haar,0.1639,Happiness,---,---,AMBIGUOUS,---,0.0011,0.1664,0.8334,0.1602,0.3170,0.1145,-0.000180,IDLE,"35,79,138,194",-0.0814,0.0115
125,4.167,haar,0.1574,Happiness,---,---,AMBIGUOUS,---,0.0017,0.1564,0.9394,0.1589,0.0771,0.1139,-0.000230,IDLE,"36,80,139,194",-0.0782,0.0109
126,4.200,haar,0.1426,Happiness,---,---,AMBIGUOUS,---,0.0014,0.1351,0.8737,0.1539,0.1188,0.1121,-0.000396,IDLE,"37,80,140,194",-0.0726,0.0173
127,4.233,haar,0.1392,Happiness,---,---,AMBIGUOUS,---,0.0013,0.1306,0.9302,0.1521,0.1932,0.1100,-0.000664,IDLE,"40,80,142,194",-0.0696,0.0278
128,4.267,haar,0.1287,Happiness,---,---,AMBIGUOUS,---,0.0025,0.1151,0.8618,0.1491,0.0879,0.1092,-0.000771,IDLE,"41,80,143,194",-0.0671,0.0236
129,4.300,haar,0.1672,Happiness,---,---,AMBIGUOUS,---,0.0035,0.1933,0.8815,0.1280,1.3940,0.1077,-0.000891,IDLE,"41,80,144,194",0.0991,0.1502
130,4.333,haar,0.1256,Happiness,---,---,AMBIGUOUS,---,0.0008,0.1220,0.9226,0.1310,0.0230,0.1055,-0.001129,IDLE,"45,80,146,193",0.0750,0.1185
131,4.367,haar,0.1493,Happiness,---,---,AMBIGUOUS,---,0.0031,0.1549,0.8666,0.1410,0.1553,0.1037,-0.001219,IDLE,"45,79,145,192",-0.0199,0.0208
132,4.400,haar,0.1501,Happiness,---,---,AMBIGUOUS,---,0.0054,0.1439,0.7470,0.1594,0.0401,0.1014,-0.001374,IDLE,"45,78,145,191",0.0283,0.0783
133,4.433,haar,0.1610,Happiness,---,---,AMBIGUOUS,---,0.0026,0.1604,0.8060,0.1618,0.4133,0.0997,-0.001481,IDLE,"46,77,145,190",0.0456,0.0858
134,4.467,haar,0.1594,Happiness,---,---,AMBIGUOUS,---,0.0041,0.1389,0.7244,0.1901,0.8793,0.0987,-0.001516,IDLE,"46,77,144,190",-0.0700,0.0226
135,4.500,haar,0.1686,Happiness,---,---,AMBIGUOUS,---,0.0043,0.1447,0.6684,0.2045,0.2983,0.0964,-0.001572,IDLE,"46,76,144,189",-0.0845,0.0413
136,4.533,haar,0.1455,Happiness,---,---,AMBIGUOUS,---,0.0065,0.1058,0.6152,0.2049,0.1185,0.0932,-0.001677,IDLE,"46,76,143,188",-0.0278,0.0815
137,4.567,haar,0.1890,Happiness,---,---,AMBIGUOUS,---,0.0109,0.1750,0.3544,0.2101,0.1090,0.0905,-0.001870,IDLE,"47,75,143,186",-0.1287,0.0403
138,4.600,haar,0.1619,Happiness,---,---,AMBIGUOUS,---,0.0110,0.1474,0.5458,0.1835,1.4983,0.0886,-0.001908,IDLE,"47,75,141,184",-0.0730,0.0318
139,4.633,haar,0.1857,Happiness,---,---,AMBIGUOUS,---,0.0283,0.1959,0.4108,0.1705,0.7076,0.0867,-0.001873,IDLE,"46,73,139,181",-0.0972,0.0424
140,4.667,haar,0.1047,Happiness,CONC,---,AMBIGUOUS,---,0.0342,0.1376,0.4428,0.0553,0.2071,0.0834,-0.002031,IDLE,"45,70,137,177",-0.1814,0.0092
141,4.700,haar,0.1368,Happiness,---,---,AMBIGUOUS,---,0.0135,0.1113,0.4530,0.1750,0.8545,0.0811,-0.002026,IDLE,"43,68,136,175",-0.1923,0.0071
142,4.733,haar,0.1430,Neutral,---,---,AMBIGUOUS,---,0.0983,0.1277,0.5113,0.1659,1.6980,0.0799,-0.001985,IDLE,"42,68,136,174",-0.1478,0.0079
