frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
47,1.567,haar,0.0000,Sadness,---,---,,---,0.0004,-0.1946,0.4718,0.1615,0.0054,0.0079,-0.000123,IDLE,"334,173,502,365",-0.2072,0.0004
48,1.600,haar,0.0000,Neutral,---,---,,---,0.0002,-0.1266,0.5770,0.1724,0.7162,0.0078,-0.000179,IDLE,"334,173,502,365",-0.2120,0.0008
49,1.633,haar,0.0000,Neutral,---,---,,---,0.0002,-0.1652,0.5477,0.1635,0.0077,0.0076,-0.000171,IDLE,"333,173,502,364",-0.2200,0.0003
50,1.667,haar,0.0000,Neutral,STRESS,---,,---,0.0002,-0.1749,0.5304,0.1616,1.3453,0.0075,-0.000164,IDLE,"333,171,502,363",-0.2123,0.0005
51,1.700,haar,0.0000,Neutral,STRESS,---,,---,0.0002,-0.1078,0.5450,0.1624,1.4986,0.0075,-0.000142,IDLE,"333,170,501,359",-0.1975,0.0114
52,1.733,haar,0.0000,Neutral,STRESS,STARTLE,,---,0.0002,-0.1331,0.5847,0.1634,3.7671,0.0075,-0.000121,IDLE,"332,170,500,357",-0.1049,0.0990
53,1.767,haar,0.0000,Neutral,JOY,---,,---,0.0003,-0.1164,0.4898,0.0122,0.0223,0.0075,-0.000102,IDLE,"331,169,499,356",0.2456,0.3450
54,1.800,haar,0.0000,Neutral,JOY,---,,---,0.0002,-0.1085,0.5011,0.0000,0.0116,0.0075,-0.000083,IDLE,"330,169,498,356",0.4015,0.4433
55,1.833,haar,0.0000,Happiness,JOY,---,,---,0.0001,-0.0512,0.4037,0.0000,0.0003,0.0075,-0.000065,IDLE,"330,169,498,355",0.4465,0.4915
56,1.867,haar,0.0000,Happiness,JOY,---,,---,0.0001,-0.0542,0.4057,0.0000,0.1223,0.0075,-0.000048,IDLE,"329,168,496,355",0.4286,0.4933
57,1.900,haar,0.0000,Neutral,JOY,---,,---,0.0001,-0.0985,0.4792,0.0000,0.3604,0.0075,-0.000031,IDLE,"329,168,496,355",0.3827,0.4719
58,1.933,haar,0.0000,Neutral,JOY,---,,---,0.0003,-0.1694,0.5882,0.0000,0.5551,0.0075,-0.000015,IDLE,"328,168,495,355",0.3179,0.4343
59,1.967,haar,0.0000,Neutral,JOY,---,,---,0.0001,-0.0551,0.3857,0.0011,0.0577,0.0075,0.000000,IDLE,"328,168,495,355",0.2647,0.3895
60,2.000,haar,0.0000,Neutral,---,---,,---,0.0001,-0.0053,0.4398,0.1363,0.2148,0.0075,0.000000,IDLE,"328,168,495,358",-0.2476,0.0524
61,2.033,haar,0.0000,Neutral,---,---,,---,0.0001,-0.0797,0.6908,0.1713,0.9591,0.0075,0.000000,IDLE,"328,168,495,360",-0.2953,0.0191
62,2.067,haar,0.0000,Neutral,---,---,,---,0.0001,-0.0853,0.7177,0.1823,1.0023,0.0075,0.000000,IDLE,"328,168,496,361",-0.2855,0.0120
63,2.100,haar,0.0000,Neutral,---,---,,---,0.0002,-0.1120,0.6818,0.2337,0.1154,0.0075,0.000000,IDLE,"328,170,496,363",-0.4189,0.0032
64,2.133,haar,0.0131,Anger,---,---,,---,0.0005,0.0332,0.4469,0.2718,0.0070,0.0077,0.000026,IDLE,"328,174,496,364",-0.5224,0.0013
65,2.167,haar,0.1809,Anger,CONC,---,,---,0.0006,0.5781,0.8907,0.0408,0.1154,0.0113,0.000388,IDLE,"328,175,496,367",-0.1955,0.0002
66,2.200,haar,0.2410,Anger,---,---,,---,0.0044,0.7248,0.8753,0.0930,0.9824,0.0162,0.000870,IDLE,"328,180,496,371",-0.0637,0.0003
67,2.233,haar,0.2355,Anger,---,---,,---,0.0019,0.7120,0.8641,0.0959,0.1703,0.0209,0.001341,IDLE,"328,184,496,374",-0.0560,0.0002
68,2.267,haar,0.2567,Anger,---,---,,---,0.0046,0.7675,0.9189,0.0993,0.2509,0.0260,0.001854,IDLE,"328,186,498,375",-0.0545,0.0002
69,2.300,haar,0.2714,Anger,---,---,,---,0.0055,0.8083,0.9178,0.1014,0.4357,0.0314,0.002397,IDLE,"328,186,498,376",-0.0391,0.0003
70,2.333,haar,0.1554,Anger,---,---,,---,0.0241,0.4161,0.5202,0.0965,0.3734,0.0345,0.002708,IDLE,"328,187,499,377",-0.0181,0.0005
71,2.367,haar,0.2868,Surprise,---,---,,---,0.1463,0.5379,0.6909,0.0874,0.1239,0.0403,0.003282,IDLE,"328,187,499,377",-0.0137,0.0004
