frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
72,1.200,haar,0.0288,Neutral,---,---,,---,0.0255,-0.0191,0.3024,0.1279,0.0056,0.1304,-0.002566,IDLE,"51,90,143,192",-0.0891,0.0001
73,1.217,haar,0.0233,Neutral,---,---,,---,0.0207,-0.0343,0.3068,0.1284,0.0184,0.1278,-0.002528,IDLE,"51,90,143,192",-0.0904,0.0001
74,1.233,haar,0.0240,Neutral,---,---,,---,0.0212,-0.0221,0.3042,0.1294,0.0305,0.1252,-0.002490,IDLE,"51,90,143,192",-0.0924,0.0001
75,1.250,haar,0.0290,Neutral,---,---,,---,0.0256,-0.0487,0.3147,0.1301,0.0190,0.1227,-0.002446,IDLE,"51,90,143,193",-0.0941,0.0001
76,1.267,haar,0.0293,Neutral,---,---,,---,0.0259,-0.0154,0.3207,0.1304,0.0162,0.1203,-0.002386,IDLE,"51,90,143,193",-0.0950,0.0001
77,1.283,haar,0.0275,Neutral,---,---,,---,0.0243,-0.0176,0.3195,0.1306,0.0210,0.1179,-0.002334,IDLE,"51,90,143,193",-0.0959,0.0001
78,1.300,haar,0.0302,Neutral,---,---,,---,0.0267,0.0063,0.3122,0.1309,0.0189,0.1156,-0.002305,IDLE,"51,90,143,193",-0.0963,0.0001
79,1.317,haar,0.0437,Neutral,---,---,,---,0.0386,-0.0146,0.3335,0.1308,0.0603,0.1135,-0.002237,IDLE,"51,90,143,193",-0.0952,0.0000
80,1.333,haar,0.0401,Neutral,---,---,,---,0.0355,0.0071,0.3392,0.1309,0.0769,0.1113,-0.002168,IDLE,"51,90,143,193",-0.0941,0.0000
81,1.350,haar,0.0635,Neutral,---,---,,---,0.0561,0.0701,0.2852,0.1310,0.1831,0.1098,-0.002064,IDLE,"51,90,143,193",-0.0921,0.0000
82,1.367,haar,0.0598,Neutral,---,---,,---,0.0528,0.0887,0.3154,0.1313,0.1453,0.1083,-0.001945,IDLE,"51,90,143,193",-0.0913,0.0000
83,1.383,haar,0.0532,Neutral,---,---,,---,0.0470,0.0534,0.3379,0.1317,0.1569,0.1066,-0.001860,IDLE,"51,90,143,193",-0.0904,0.0000
84,1.400,haar,0.0773,Surprise,---,---,,---,0.0682,0.1096,0.2693,0.1331,1.0790,0.1055,-0.001724,IDLE,"51,90,143,193",-0.0878,0.0000
85,1.417,haar,0.0664,Neutral,---,---,,---,0.0585,0.0927,0.2498,0.1340,0.8440,0.1040,-0.001629,IDLE,"51,90,143,193",-0.0864,0.0000
86,1.433,haar,0.0634,Surprise,---,STARTLE,,---,0.0555,0.1677,0.3848,0.1419,4.4461,0.1033,-0.001463,IDLE,"51,90,143,193",-0.0860,0.0000
87,1.450,haar,0.0664,Surprise,---,STARTLE,,---,0.0574,0.2787,0.5090,0.1574,6.8249,0.1032,-0.001236,IDLE,"51,90,143,193",-0.0952,0.0000
88,1.467,haar,0.0707,Surprise,---,---,,---,0.0607,0.2592,0.4641,0.1643,2.9351,0.1031,-0.001038,IDLE,"51,89,143,194",-0.1001,0.0000
89,1.483,haar,0.0899,Surprise,---,---,,---,0.0768,0.3003,0.5167,0.1703,2.0823,0.1033,-0.000801,IDLE,"51,89,143,194",-0.1084,0.0000
90,1.500,haar,0.0765,Surprise,---,---,,---,0.0652,0.3651,0.6916,0.1731,0.8198,0.1042,-0.000554,IDLE,"51,89,143,194",-0.1126,0.0000
91,1.517,haar,0.0801,Surprise,---,---,,---,0.0681,0.4147,0.7062,0.1758,0.6444,0.1052,-0.000306,IDLE,"51,89,143,194",-0.1185,0.0000
92,1.533,haar,0.0931,Surprise,---,---,,---,0.0792,0.3990,0.6291,0.1766,0.5762,0.1061,-0.000048,IDLE,"51,89,143,194",-0.1204,0.0000
93,1.550,haar,0.0893,Surprise,---,---,,---,0.0758,0.3856,0.6346,0.1779,0.3460,0.1070,0.000153,IDLE,"51,89,143,194",-0.1226,0.0000
94,1.567,haar,0.0884,Surprise,---,---,,---,0.0751,0.3845,0.6359,0.1768,0.1783,0.1079,0.000389,IDLE,"51,89,143,194",-0.1197,0.0000
95,1.583,haar,0.0886,Surprise,---,---,,---,0.0752,0.3973,0.6654,0.1785,0.0000,0.1095,0.000616,IDLE,"51,88,144,194",-0.1228,0.0000
96,1.600,haar,0.0949,Surprise,---,---,,---,0.0806,0.4212,0.6606,0.1778,0.0338,0.1113,0.000810,IDLE,"51,88,144,194",-0.1194,0.0000
97,1.617,haar,0.0784,Surprise,---,---,,---,0.0664,0.3442,0.5734,0.1797,0.7327,0.1129,0.000982,IDLE,"51,88,144,194",-0.1214,0.0000
98,1.633,haar,0.0685,Surprise,---,---,,---,0.0581,0.3513,0.6032,0.1794,0.5508,0.1147,0.001135,IDLE,"51,88,144,194",-0.1176,0.0000
99,1.650,haar,0.0732,Surprise,---,---,,---,0.0618,0.3149,0.5713,0.1841,0.6131,0.1166,0.001235,IDLE,"51,88,144,193",-0.1267,0.0000
100,1.667,haar,0.0864,Surprise,---,---,,---,0.0730,0.3379,0.5970,0.1841,0.1855,0.1189,0.001363,IDLE,"51,88,144,193",-0.1265,0.0000
101,1.683,haar,0.1097,Sadness,---,---,,---,0.0910,0.1072,0.2894,0.2049,0.7085,0.1203,0.001417,IDLE,"51,88,144,193",-0.1646,0.0000
102,1.700,haar,0.1138,Sadness,---,---,,---,0.0933,0.1143,0.2812,0.2194,0.1636,0.1218,0.001483,IDLE,"51,88,144,193",-0.1901,0.0001
103,1.717,haar,0.0877,Sadness,---,---,,---,0.0729,-0.0120,0.4804,0.2032,0.1230,0.1229,0.001495,IDLE,"52,87,144,193",-0.1304,0.0001
104,1.733,haar,0.0853,Sadness,---,---,,---,0.0712,-0.0188,0.4522,0.1983,0.1066,0.1241,0.001460,IDLE,"52,87,145,193",-0.1052,0.0001
105,1.750,haar,0.1281,Surprise,---,---,,---,0.1078,0.1137,0.3525,0.1883,0.2232,0.1263,0.001496,IDLE,"52,87,145,192",-0.0724,0.0001
106,1.767,haar,0.1288,Sadness,---,---,,---,0.1088,0.1041,0.3335,0.1836,0.0919,0.1285,0.001559,IDLE,"52,87,145,192",-0.0625,0.0001
107,1.783,haar,0.1264,Surprise,---,---,,---,0.1070,0.1069,0.3398,0.1822,0.0213,0.1308,0.001609,IDLE,"52,87,145,192",-0.0602,0.0001
108,1.800,haar,0.0876,Sadness,---,---,,---,0.0729,-0.0225,0.4920,0.2022,0.0468,0.1320,0.001545,IDLE,"52,86,145,191",-0.0834,0.0001
109,1.817,haar,0.0873,Sadness,---,---,,---,0.0718,-0.0344,0.4417,0.2156,0.0000,0.1333,0.001446,IDLE,"52,86,145,191",-0.1159,0.0001
110,1.833,haar,0.0819,Sadness,---,---,,---,0.0676,-0.0460,0.4133,0.2118,0.0016,0.1346,0.001437,IDLE,"52,86,145,190",-0.1247,0.0000
111,1.850,haar,0.0771,Sadness,---,---,,---,0.0639,-0.0603,0.4418,0.2071,0.0592,0.1360,0.001418,IDLE,"52,85,145,190",-0.1308,0.0000
112,1.867,haar,0.0778,Sadness,---,---,,---,0.0646,-0.0611,0.4382,0.2039,0.0035,0.1374,0.001450,IDLE,"53,85,145,190",-0.1361,0.0000
113,1.883,haar,0.0559,Sadness,---,---,,---,0.0468,-0.0729,0.3935,0.1939,0.0986,0.1384,0.001438,IDLE,"53,85,145,189",-0.1313,0.0000
114,1.900,haar,0.0579,Sadness,---,---,,---,0.0485,-0.0713,0.3902,0.1937,0.0034,0.1395,0.001324,IDLE,"53,85,145,189",-0.1384,0.0000
115,1.917,haar,0.0748,Sadness,---,---,,---,0.0630,-0.0856,0.3959,0.1870,0.0036,0.1407,0.001217,IDLE,"53,84,145,188",-0.1279,0.0000
116,1.933,haar,0.0732,Sadness,---,---,,---,0.0620,-0.0812,0.3945,0.1799,0.0182,0.1417,0.001096,IDLE,"54,84,145,188",-0.1254,0.0000
117,1.950,haar,0.0538,Sadness,---,---,,---,0.0460,-0.1154,0.4045,0.1690,0.0336,0.1425,0.001050,IDLE,"54,84,145,188",-0.1099,0.0000
118,1.967,haar,0.0545,Sadness,---,---,,---,0.0468,-0.1307,0.4456,0.1642,0.0065,0.1432,0.000988,IDLE,"54,84,145,188",-0.1088,0.0000
119,1.983,haar,0.0586,Sadness,---,---,,---,0.0506,-0.1366,0.4152,0.1574,0.0478,0.1437,0.000906,IDLE,"54,84,146,188",-0.0955,0.0000
120,2.000,haar,0.0531,Sadness,---,---,,---,0.0460,-0.1586,0.4708,0.1552,0.0035,0.1443,0.000826,IDLE,"55,84,146,188",-0.0956,0.0000
121,2.017,haar,0.0441,Sadness,---,---,,---,0.0383,-0.1279,0.3817,0.1533,0.6840,0.1447,0.000731,IDLE,"55,84,146,188",-0.0869,0.0000
122,2.033,haar,0.0405,Sadness,---,---,,---,0.0351,-0.1614,0.4221,0.1524,0.1445,0.1449,0.000649,IDLE,"55,83,146,187",-0.0862,0.0000
123,2.050,haar,0.0606,Sadness,---,---,,---,0.0526,-0.1268,0.3792,0.1521,2.1111,0.1455,0.000595,IDLE,"55,83,146,188",-0.0737,0.0000
124,2.067,haar,0.0626,Sadness,---,---,,---,0.0543,-0.1196,0.3615,0.1524,1.1351,0.1460,0.000535,IDLE,"56,83,146,187",-0.0701,0.0000
125,2.083,haar,0.0643,Sadness,---,---,,---,0.0557,-0.1296,0.4396,0.1537,2.0621,0.1464,0.000471,IDLE,"56,83,146,187",-0.0605,0.0000
126,2.100,haar,0.0643,Sadness,---,---,,---,0.0557,-0.1179,0.4197,0.1536,0.1733,0.1468,0.000430,IDLE,"56,83,146,187",-0.0619,0.0000
127,2.117,haar,0.0517,Sadness,---,---,,---,0.0447,-0.1464,0.4611,0.1556,0.4159,0.1472,0.000395,IDLE,"56,83,146,187",-0.0688,0.0000
128,2.133,haar,0.0512,Sadness,---,---,,---,0.0443,-0.1459,0.4598,0.1565,0.0237,0.1475,0.000377,IDLE,"56,83,147,187",-0.0735,0.0000
129,2.150,haar,0.0603,Sadness,---,---,,---,0.0522,-0.1483,0.4233,0.1552,0.4449,0.1476,0.000335,IDLE,"57,83,147,187",-0.0733,0.0000
130,2.167,haar,0.0541,Sadness,---,---,,---,0.0468,-0.1775,0.4919,0.1554,0.0459,0.1476,0.000296,IDLE,"57,83,147,187",-0.0754,0.0000
131,2.183,haar,0.0650,Sadness,---,---,,---,0.0563,-0.1194,0.4446,0.1545,0.0016,0.1473,0.000239,IDLE,"57,82,147,187",-0.0757,0.0000
132,2.200,haar,0.0583,Sadness,---,---,,---,0.0505,-0.1329,0.4380,0.1542,0.0814,0.1468,0.000133,IDLE,"57,83,147,187",-0.0741,0.0000
133,2.217,haar,0.0677,Sadness,---,---,,---,0.0587,-0.0948,0.4105,0.1531,0.0474,0.1467,0.000071,IDLE,"57,83,147,187",-0.0711,0.0000
134,2.233,haar,0.0871,Sadness,---,---,,---,0.0748,-0.1883,0.6354,0.1642,0.2474,0.1462,-0.000021,IDLE,"57,83,147,187",-0.0787,0.0001
135,2.250,haar,0.0996,Sadness,---,---,,---,0.0848,-0.1960,0.6613,0.1748,0.1682,0.1461,-0.000070,IDLE,"58,83,148,187",-0.0699,0.0001
136,2.267,haar,0.1014,Sadness,---,---,,---,0.0859,-0.2048,0.6560,0.1801,0.1017,0.1454,-0.000179,IDLE,"58,83,148,187",-0.0625,0.0001
137,2.283,haar,0.0957,Sadness,---,---,,---,0.0812,-0.2312,0.6625,0.1797,0.0850,0.1439,-0.000355,IDLE,"58,83,148,187",-0.0648,0.0001
138,2.300,haar,0.0934,Sadness,---,---,,---,0.0792,-0.2367,0.6711,0.1790,0.1151,0.1425,-0.000508,IDLE,"58,83,148,187",-0.0650,0.0001
139,2.317,haar,0.0744,Sadness,---,---,,---,0.0630,-0.2486,0.6666,0.1803,0.1221,0.1406,-0.000706,IDLE,"58,83,148,187",-0.0703,0.0001
140,2.333,haar,0.0712,Sadness,---,---,,---,0.0603,-0.2549,0.6700,0.1816,0.0504,0.1380,-0.000933,IDLE,"58,83,148,187",-0.0738,0.0001
141,2.350,haar,0.0647,Sadness,---,---,,---,0.0548,-0.2190,0.6371,0.1815,0.0128,0.1352,-0.001158,IDLE,"58,83,148,187",-0.0796,0.0001
142,2.367,haar,0.0758,Sadness,---,---,,---,0.0642,-0.2176,0.6230,0.1820,0.0070,0.1327,-0.001397,IDLE,"58,83,148,187",-0.0836,0.0001
143,2.383,haar,0.0519,Sadness,---,---,,---,0.0440,-0.2468,0.6434,0.1803,0.0256,0.1301,-0.001616,IDLE,"58,83,148,187",-0.0911,0.0001
144,2.400,haar,0.0464,Sadness,---,---,,---,0.0394,-0.2453,0.6278,0.1792,0.0340,0.1273,-0.001880,IDLE,"58,83,148,187",-0.0944,0.0001
145,2.417,haar,0.0453,Sadness,---,---,,---,0.0384,-0.2401,0.6421,0.1778,0.0072,0.1244,-0.002095,IDLE,"58,83,148,187",-0.0934,0.0001
146,2.433,haar,0.0482,Sadness,---,---,,---,0.0410,-0.2427,0.6425,0.1766,0.0080,0.1215,-0.002239,IDLE,"58,83,148,187",-0.0913,0.0001
147,2.450,haar,0.0472,Sadness,---,---,,---,0.0403,-0.2381,0.6383,0.1726,0.0062,0.1190,-0.002348,IDLE,"58,84,148,187",-0.0890,0.0001
148,2.467,haar,0.0411,Sadness,---,---,,---,0.0351,-0.2536,0.6480,0.1707,0.0062,0.1164,-0.002415,IDLE,"58,84,148,187",-0.0872,0.0001
149,2.483,haar,0.0443,Sadness,---,---,,---,0.0379,-0.2586,0.6652,0.1693,0.0045,0.1139,-0.002410,IDLE,"58,84,148,187",-0.0915,0.0001
150,2.500,haar,0.0435,Sadness,---,---,,---,0.0372,-0.2515,0.6499,0.1677,0.0034,0.1111,-0.002408,IDLE,"58,84,148,187",-0.0926,0.0001
151,2.517,haar,0.0640,Sadness,---,---,,---,0.0550,-0.2043,0.5637,0.1655,0.0041,0.1096,-0.002317,IDLE,"58,84,148,187",-0.0966,0.0001
152,2.533,haar,0.0588,Sadness,---,---,,---,0.0506,-0.2134,0.5980,0.1614,0.0418,0.1078,-0.002230,IDLE,"58,84,148,187",-0.0892,0.0001
153,2.550,haar,0.0466,Sadness,---,---,,---,0.0403,-0.2123,0.5628,0.1564,0.0041,0.1065,-0.002084,IDLE,"58,84,148,187",-0.0889,0.0001
154,2.567,haar,0.0463,Sadness,---,---,,---,0.0402,-0.1891,0.5326,0.1526,0.0049,0.1052,-0.001923,IDLE,"58,84,148,188",-0.0871,0.0001
155,2.583,haar,0.0481,Sadness,---,---,,---,0.0419,-0.1853,0.5130,0.1459,0.0140,0.1030,-0.001850,IDLE,"58,84,148,188",-0.0840,0.0001
