frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
134,4.471,haar,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0183,-0.1887,0.6425,0.0972,0.2224,0.0759,-0.000901,IDLE,"120,52,198,143",-0.0287,0.0000
135,4.505,haar,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0230,-0.1625,0.6207,0.0965,0.0803,0.0754,-0.000830,IDLE,"120,51,198,143",-0.0257,0.0000
136,4.538,mp,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0175,-0.1807,0.5691,0.0959,0.0926,0.0741,-0.000860,IDLE,"120,51,198,143",-0.0247,0.0000
137,4.571,mp,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0159,-0.1751,0.5742,0.0955,0.0888,0.0727,-0.000977,IDLE,"120,51,198,143",-0.0247,0.0000
138,4.605,mp,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0181,-0.1740,0.5720,0.0959,0.0846,0.0715,-0.001070,IDLE,"120,51,198,143",-0.0254,0.0000
139,4.638,mp,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0156,-0.1710,0.5674,0.0955,0.0138,0.0693,-0.001181,IDLE,"120,51,198,143",-0.0254,0.0000
140,4.671,mp,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0143,-0.1753,0.5736,0.0949,0.0008,0.0671,-0.001229,IDLE,"120,51,198,143",-0.0252,0.0000
141,4.705,mp,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0132,-0.1731,0.5785,0.0950,0.0065,0.0649,-0.001269,IDLE,"120,51,198,143",-0.0258,0.0000
142,4.738,mp,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0138,-0.1700,0.5719,0.0952,0.0139,0.0648,-0.001205,IDLE,"120,51,198,143",-0.0263,0.0000
143,4.771,mp,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0110,-0.1814,0.5734,0.0968,0.0413,0.0646,-0.001126,IDLE,"120,51,198,143",-0.0262,0.0000
144,4.805,mp,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0119,-0.1767,0.5644,0.0976,0.0000,0.0644,-0.001096,IDLE,"120,51,198,143",-0.0268,0.0000
