frame,timestamp,mp_face_detected,haar_face_detected,mp_tension,mp_startle_score,mp_ctx_tag,mp_velocity_tag,mp_tension_v3,mp_tension_v4,mp_tension_v5a,mp_tension_v5b,mp_tension_v5c,mp_tension_v5d,mp_tension_v5e,smoothed_tension,onset_slope,event_status,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,mp_face_bbox_area,latency_ms,cpu_percent,ram_mb
3839,128.095,1,0,0.0640,0.0141,CONC,---,0.0580,0.0640,0.0640,0.0640,0.0317,0.0640,0.0317,0.1009,-0.000465,IDLE,-0.1823,0.0001,0.1543,0.2089,0.0068,0.0012,0.0001,0.6685,0.5793,0.0089,0.0437,0.0006,0.0010,0.0001,0.0001,0.0656,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0141,0.0000,0.0000,0.0000,0.0000,9737,12.5,36.2,363.0
3840,128.128,1,0,0.0639,0.0761,CONC,---,0.0584,0.0639,0.0639,0.0639,0.0316,0.0639,0.0315,0.1007,-0.000282,IDLE,-0.1774,0.0001,0.1496,0.2033,0.0071,0.0012,0.0001,0.6603,0.5817,0.0101,0.0463,0.0008,0.0014,0.0001,0.0001,0.0626,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0091,0.0000,0.0347,0.0761,0.0000,9737,14.2,36.2,363.0
3841,128.161,1,0,0.2736,0.1787,---,---,0.1981,0.2736,0.2736,0.2736,0.1122,0.2736,0.1122,0.1047,0.000321,IDLE,-0.1763,0.0002,0.1508,0.1999,0.0072,0.0012,0.0001,0.6564,0.5838,0.0096,0.0456,0.0009,0.0015,0.0001,0.0002,0.0686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0043,0.1787,0.0000,0.0000,6.2859,9737,10.6,36.2,363.0
3842,128.195,1,0,0.0647,0.0525,CONC,---,0.0593,0.0647,0.0647,0.0647,0.0327,0.0647,0.0327,0.1046,0.000553,IDLE,-0.1849,0.0002,0.1594,0.2091,0.0069,0.0012,0.0001,0.6636,0.5802,0.0113,0.0462,0.0006,0.0011,0.0001,0.0002,0.0649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0525,0.0206,0.0000,9737,13.2,36.2,363.0
3843,128.228,1,0,0.0645,0.0261,CONC,---,0.0588,0.0645,0.0645,0.0645,0.0324,0.0645,0.0324,0.1047,0.000518,IDLE,-0.1842,0.0002,0.1613,0.2058,0.0069,0.0012,0.0001,0.6744,0.5701,0.0122,0.0453,0.0006,0.0011,0.0001,0.0002,0.0607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0017,0.0000,0.0261,0.0000,0.0000,9737,10.6,36.2,363.0
3844,128.261,1,0,0.0640,0.0620,CONC,---,0.0586,0.0640,0.0640,0.0640,0.0322,0.0640,0.0321,0.1048,0.000486,IDLE,-0.1811,0.0002,0.1570,0.2040,0.0063,0.0012,0.0001,0.6741,0.5589,0.0129,0.0450,0.0006,0.0010,0.0001,0.0002,0.0628,0.0000,0.0000,0.0000,0.0000,0.0015,0.0005,0.0000,0.0620,0.0203,0.0000,0.0000,9737,13.0,36.2,363.0
3845,128.295,1,0,0.2695,0.0164,---,---,0.1950,0.2695,0.2695,0.2695,0.1098,0.2695,0.1098,0.1089,0.000857,IDLE,-0.1721,0.0002,0.1477,0.1956,0.0069,0.0012,0.0001,0.6805,0.5435,0.0132,0.0446,0.0005,0.0009,0.0001,0.0002,0.0588,0.0000,0.0000,0.0000,0.0000,0.0004,0.0002,0.0164,0.0000,0.0104,0.0000,6.1569,9737,12.2,36.2,363.0
3846,128.328,1,0,0.2656,0.0152,---,---,0.1923,0.2656,0.2656,0.2656,0.1063,0.2656,0.1062,0.1106,0.000990,IDLE,-0.1661,0.0002,0.1388,0.1925,0.0074,0.0012,0.0001,0.6809,0.5335,0.0129,0.0444,0.0004,0.0008,0.0001,0.0002,0.0569,0.0000,0.0000,0.0000,0.0000,0.0004,0.0001,0.0152,0.0000,0.0000,0.0000,0.0000,9737,11.7,36.2,363.0
3847,128.362,1,0,0.2656,0.0163,---,---,0.1923,0.2656,0.2656,0.2656,0.1069,0.2656,0.1069,0.1120,0.001099,IDLE,-0.1672,0.0001,0.1404,0.1931,0.0071,0.0012,0.0001,0.6775,0.5346,0.0127,0.0444,0.0004,0.0008,0.0001,0.0001,0.0574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0163,0.0000,0.0008,0.0010,9737,12.1,36.2,363.0
3848,128.395,1,0,0.2549,0.1183,---,---,0.1858,0.2549,0.2549,0.2549,0.0941,0.2549,0.0940,0.1134,0.001250,IDLE,-0.1442,0.0001,0.1140,0.1734,0.0092,0.0012,0.0002,0.6552,0.5410,0.0096,0.0484,0.0005,0.0009,0.0001,0.0001,0.0585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0610,0.0324,0.0000,0.1183,0.0000,9646,13.9,36.2,363.0
3849,128.428,1,0,0.2498,0.1057,---,---,0.1830,0.2498,0.2498,0.2498,0.0879,0.2498,0.0878,0.1149,0.001418,IDLE,-0.1327,0.0001,0.1024,0.1616,0.0097,0.0012,0.0002,0.6497,0.5387,0.0083,0.0519,0.0006,0.0011,0.0001,0.0001,0.0600,0.0000,0.0000,0.0000,0.0000,0.0013,0.0002,0.0146,0.0448,0.0000,0.1057,0.0000,9646,14.2,36.2,363.0
3850,128.462,1,0,0.2440,0.0444,---,---,0.1780,0.2440,0.2440,0.2440,0.0929,0.2440,0.0929,0.1189,0.001420,IDLE,-0.1428,0.0001,0.1108,0.1730,0.0095,0.0012,0.0002,0.6315,0.5012,0.0098,0.0492,0.0006,0.0012,0.0001,0.0001,0.0487,0.0000,0.0000,0.0000,0.0000,0.0001,0.0007,0.0000,0.0000,0.0444,0.0000,0.0000,9646,11.5,36.2,363.0
3851,128.495,1,0,0.2355,1.3395,---,---,0.1811,0.2355,0.2355,0.2355,0.0927,0.2355,0.0926,0.1191,0.001454,IDLE,-0.1303,0.0004,0.1017,0.1580,0.0132,0.0013,0.0002,0.6049,0.4599,0.0108,0.0939,0.0006,0.0011,0.0002,0.0004,0.0526,0.0000,0.0000,0.0000,0.0000,0.0016,0.0011,0.1099,0.1187,0.0316,1.3395,0.0000,9450,13.1,36.2,363.0
3852,128.528,1,0,0.2340,1.2014,---,---,0.1870,0.2340,0.2340,0.2340,0.0962,0.2340,0.0960,0.1187,0.001400,IDLE,-0.1267,0.0009,0.1104,0.1427,0.0124,0.0014,0.0003,0.5851,0.4441,0.0085,0.1340,0.0006,0.0011,0.0003,0.0009,0.0596,0.0000,0.0000,0.0000,0.0000,0.0039,0.0036,0.0000,0.2093,0.0000,1.2014,0.0000,9450,19.5,36.2,363.0
3853,128.562,1,0,0.2326,0.8260,STRESS,---,0.1898,0.2326,0.2326,0.2326,0.0962,0.2326,0.0960,0.1233,0.001855,IDLE,-0.1208,0.0011,0.1088,0.1330,0.0127,0.0014,0.0004,0.5787,0.4341,0.0091,0.1616,0.0006,0.0011,0.0003,0.0011,0.0465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0075,0.0000,0.0177,0.8260,0.0000,9450,16.5,36.2,363.0
3854,128.595,1,0,0.2255,0.0032,---,---,0.1762,0.2255,0.2255,0.2255,0.0957,0.2255,0.0956,0.1278,0.001893,IDLE,-0.1327,0.0006,0.1235,0.1400,0.0106,0.0013,0.0005,0.5630,0.4226,0.0086,0.1155,0.0010,0.0018,0.0002,0.0006,0.0376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,9450,13.3,36.2,363.0
3855,128.629,1,0,0.2217,0.0585,---,---,0.1720,0.2217,0.2217,0.2217,0.0929,0.2217,0.0928,0.1323,0.002164,IDLE,-0.1305,0.0004,0.1185,0.1395,0.0126,0.0013,0.0005,0.5622,0.4144,0.0085,0.1043,0.0014,0.0024,0.0002,0.0004,0.0360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0585,0.0000,0.0000,0.0000,0.0000,9450,13.2,36.2,363.0
3856,128.662,1,0,0.2225,0.0000,---,---,0.1707,0.2225,0.2225,0.2225,0.0965,0.2225,0.0965,0.1367,0.002470,IDLE,-0.1394,0.0003,0.1297,0.1457,0.0123,0.0013,0.0005,0.5565,0.4133,0.0082,0.0954,0.0015,0.0026,0.0001,0.0003,0.0330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0242,9450,12.5,36.2,363.0
3857,128.695,1,0,0.2173,0.0027,---,---,0.1651,0.2173,0.2173,0.2173,0.0902,0.2173,0.0902,0.1411,0.002762,IDLE,-0.1313,0.0002,0.1203,0.1392,0.0124,0.0013,0.0005,0.5498,0.4168,0.0079,0.0850,0.0014,0.0021,0.0001,0.0002,0.0277,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0027,0.0000,0.0000,0.0000,0.0000,9540,14.5,36.2,363.0
3858,128.729,1,0,0.2118,0.0000,---,---,0.1607,0.2118,0.2118,0.2118,0.0838,0.2118,0.0838,0.1453,0.003041,IDLE,-0.1209,0.0001,0.1089,0.1302,0.0123,0.0013,0.0004,0.5422,0.4164,0.0072,0.0837,0.0013,0.0018,0.0001,0.0001,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9646,13.4,36.2,363.0
3859,128.762,1,0,0.2113,0.0000,---,---,0.1601,0.2113,0.2113,0.2113,0.0831,0.2113,0.0831,0.1495,0.003064,IDLE,-0.1200,0.0001,0.1077,0.1295,0.0120,0.0013,0.0004,0.5393,0.4201,0.0072,0.0827,0.0013,0.0018,0.0001,0.0001,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9646,15.2,36.2,363.0
3860,128.795,1,0,0.2104,0.0201,---,---,0.1551,0.2104,0.2104,0.2104,0.0911,0.2104,0.0911,0.1520,0.003284,IDLE,-0.1406,0.0000,0.1273,0.1492,0.0094,0.0013,0.0005,0.5337,0.3951,0.0061,0.0600,0.0019,0.0028,0.0000,0.0000,0.0232,0.0000,0.0000,0.0000,0.0000,0.0012,0.0015,0.0000,0.0201,0.0000,0.0000,0.0000,9646,11.1,36.2,363.0
3861,128.829,1,0,0.2179,0.0291,---,---,0.1583,0.2179,0.2179,0.2179,0.0984,0.2179,0.0984,0.1543,0.003566,IDLE,-0.1555,0.0000,0.1439,0.1624,0.0084,0.0013,0.0005,0.5401,0.4089,0.0062,0.0509,0.0020,0.0030,0.0000,0.0000,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0291,0.0010,0.0000,0.2225,9646,13.7,26.2,363.0
3862,128.862,1,0,0.2218,0.1094,---,---,0.1599,0.2218,0.2218,0.2218,0.1044,0.2218,0.1044,0.1566,0.003330,IDLE,-0.1676,0.0000,0.1604,0.1697,0.0080,0.0013,0.0005,0.5509,0.4000,0.0070,0.0430,0.0019,0.0032,0.0000,0.0000,0.0279,0.0000,0.0000,0.0000,0.0000,0.0003,0.0010,0.0000,0.1094,0.0267,0.0000,0.1171,9434,14.4,26.2,363.0
3863,128.895,1,0,0.2235,0.0539,---,---,0.1605,0.2235,0.2235,0.2235,0.1082,0.2235,0.1082,0.1588,0.003101,IDLE,-0.1750,0.0000,0.1722,0.1728,0.0075,0.0014,0.0006,0.5449,0.4020,0.0087,0.0377,0.0018,0.0032,0.0000,0.0000,0.0297,0.0000,0.0000,0.0000,0.0000,0.0010,0.0026,0.0000,0.0539,0.0485,0.0000,0.0502,9345,15.3,26.2,363.0
3864,128.929,1,0,0.2205,0.0020,---,---,0.1580,0.2205,0.2205,0.2205,0.1085,0.2205,0.1085,0.1610,0.002873,IDLE,-0.1760,0.0000,0.1668,0.1808,0.0068,0.0014,0.0006,0.5334,0.3943,0.0082,0.0362,0.0016,0.0029,0.0000,0.0000,0.0288,0.0000,0.0000,0.0000,0.0000,0.0020,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,9450,13.9,26.2,363.0
3865,128.962,1,0,0.2179,0.0220,---,---,0.1563,0.2179,0.2179,0.2179,0.1042,0.2179,0.1042,0.1630,0.002632,IDLE,-0.1687,0.0000,0.1577,0.1751,0.0069,0.0014,0.0006,0.5343,0.3951,0.0084,0.0353,0.0017,0.0030,0.0000,0.0000,0.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0220,0.0053,0.0000,0.0000,9450,13.1,26.2,363.0
3866,128.996,1,0,0.2183,0.0127,---,---,0.1557,0.2183,0.2183,0.2183,0.1046,0.2183,0.1046,0.1651,0.002400,IDLE,-0.1716,0.0001,0.1624,0.1706,0.0071,0.0016,0.0011,0.5359,0.3952,0.0074,0.0322,0.0034,0.0070,0.0001,0.0001,0.0268,0.0000,0.0000,0.0000,0.0000,0.0061,0.0127,0.0058,0.0000,0.0000,0.0000,0.0095,9450,11.6,26.2,363.0
3867,129.029,1,0,0.2190,0.0521,---,---,0.1564,0.2190,0.2190,0.2190,0.1107,0.2190,0.1107,0.1671,0.002176,IDLE,-0.1831,0.0001,0.1707,0.1803,0.0076,0.0018,0.0013,0.5429,0.3680,0.0083,0.0308,0.0049,0.0106,0.0001,0.0001,0.0286,0.0000,0.0000,0.0000,0.0000,0.0049,0.0087,0.0157,0.0521,0.0277,0.0000,0.0232,9450,13.7,26.2,363.0
3868,129.062,1,0,0.2140,0.0262,---,---,0.1528,0.2140,0.2140,0.2140,0.1091,0.2140,0.1090,0.1689,0.001935,IDLE,-0.1810,0.0001,0.1700,0.1747,0.0085,0.0019,0.0016,0.5297,0.3570,0.0082,0.0300,0.0055,0.0121,0.0001,0.0001,0.0239,0.0000,0.0000,0.0000,0.0000,0.0046,0.0077,0.0262,0.0000,0.0000,0.0000,0.0000,9450,13.8,26.2,363.0
3869,129.096,1,0,0.2044,0.0434,---,---,0.1463,0.2044,0.2044,0.2044,0.1004,0.2044,0.1004,0.1705,0.001850,IDLE,-0.1655,0.0002,0.1534,0.1615,0.0084,0.0021,0.0016,0.5089,0.3521,0.0096,0.0298,0.0051,0.0116,0.0002,0.0002,0.0201,0.0000,0.0000,0.0000,0.0000,0.0052,0.0011,0.0000,0.0000,0.0434,0.0000,0.0000,9540,13.6,26.2,363.0
3870,129.129,1,0,0.1964,0.0224,---,---,0.1409,0.1964,0.1964,0.1964,0.0909,0.1964,0.0909,0.1719,0.001761,IDLE,-0.1487,0.0002,0.1326,0.1512,0.0086,0.0021,0.0015,0.5092,0.3409,0.0095,0.0287,0.0042,0.0098,0.0002,0.0002,0.0208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0224,0.0000,0.0000,0.0000,9434,11.9,26.2,363.0
3871,129.162,1,0,0.1936,0.0293,---,---,0.1389,0.1936,0.1936,0.1936,0.0862,0.1936,0.0862,0.1733,0.001666,IDLE,-0.1405,0.0002,0.1264,0.1412,0.0088,0.0021,0.0015,0.5117,0.3396,0.0098,0.0278,0.0042,0.0098,0.0002,0.0002,0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0053,0.0293,0.0065,0.0000,0.0000,9434,12.0,26.2,363.0
3872,129.196,1,0,0.1851,1.4167,---,---,0.1379,0.1851,0.1851,0.1850,0.0664,0.1851,0.0663,0.1744,0.001555,IDLE,-0.0979,0.0003,0.0825,0.1075,0.0152,0.0023,0.0013,0.5740,0.2964,0.0067,0.0331,0.0021,0.0044,0.0002,0.0003,0.0691,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.1913,1.4167,0.0000,0.1605,0.0000,9434,11.6,26.2,363.0
3873,129.229,1,0,0.1850,1.1677,---,---,0.1408,0.1850,0.1850,0.1850,0.0630,0.1850,0.0629,0.1754,0.001443,IDLE,-0.0859,0.0003,0.0730,0.0939,0.0220,0.0024,0.0012,0.5956,0.2807,0.0058,0.0320,0.0018,0.0036,0.0002,0.0003,0.1080,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000,0.2055,1.1677,0.0000,0.0000,0.0000,9434,11.5,26.2,363.0
3874,129.262,1,0,0.1866,3.2138,---,STARTLE,0.1590,0.1866,0.1866,0.1865,0.0634,0.1866,0.0632,0.1764,0.001336,IDLE,-0.0621,0.0009,0.0470,0.0750,0.0432,0.0022,0.0010,0.5462,0.3085,0.0061,0.0710,0.0016,0.0023,0.0004,0.0009,0.2153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6340,3.2138,0.0102,1.1677,0.0477,9434,13.8,26.2,363.0
3875,129.296,1,0,0.1951,1.3798,---,---,0.1726,0.1951,0.1951,0.1950,0.0724,0.1951,0.0719,0.1774,0.001230,IDLE,-0.0580,0.0015,0.0396,0.0728,0.0621,0.0022,0.0008,0.5504,0.3242,0.0071,0.0838,0.0028,0.0035,0.0006,0.0015,0.2613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5684,1.3798,0.0291,0.3829,0.2548,9328,13.6,26.2,363.0
3876,129.329,1,0,0.1898,0.6414,---,---,0.1671,0.1898,0.1898,0.1897,0.0703,0.1898,0.0700,0.1780,0.001095,IDLE,-0.0487,0.0009,0.0310,0.0604,0.0835,0.0025,0.0008,0.5634,0.2998,0.0072,0.0649,0.0035,0.0043,0.0004,0.0009,0.2414,0.0000,0.0000,0.0000,0.0000,0.0088,0.0000,0.6414,0.0000,0.0027,0.0000,0.0000,9328,11.9,26.2,363.0
3877,129.363,1,0,0.1930,0.4935,---,---,0.1732,0.1930,0.1930,0.1929,0.0751,0.1930,0.0747,0.1785,0.000967,IDLE,-0.0468,0.0011,0.0284,0.0593,0.1000,0.0026,0.0008,0.5776,0.2885,0.0071,0.0715,0.0036,0.0044,0.0004,0.0011,0.2495,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000,0.4935,0.2416,0.0000,0.1973,0.0976,9328,14.0,26.2,363.0
3878,129.396,1,0,0.1889,0.0709,---,---,0.1643,0.1889,0.1889,0.1889,0.0674,0.1889,0.0671,0.1789,0.000845,IDLE,-0.0409,0.0009,0.0232,0.0512,0.1024,0.0024,0.0007,0.5739,0.3068,0.0082,0.0492,0.0040,0.0051,0.0004,0.0009,0.2122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0709,0.0000,0.0334,0.0000,0.0000,9434,15.7,26.2,363.0
3879,129.429,1,0,0.1831,0.0135,---,---,0.1572,0.1831,0.1831,0.1830,0.0612,0.1831,0.0610,0.1791,0.000719,IDLE,-0.0344,0.0008,0.0183,0.0427,0.1012,0.0024,0.0005,0.5583,0.3173,0.0086,0.0419,0.0041,0.0053,0.0004,0.0008,0.1853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,0.0000,0.0000,9434,13.3,26.2,363.0
3880,129.463,1,0,0.1671,0.0057,---,---,0.1347,0.1671,0.1671,0.1671,0.0455,0.1671,0.0454,0.1781,0.000479,IDLE,-0.0342,0.0000,0.0177,0.0397,0.0930,0.0025,0.0006,0.5134,0.3278,0.0030,0.0250,0.0047,0.0066,0.0000,0.0000,0.0805,0.0000,0.0000,0.0000,0.0000,0.0057,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,9646,14.0,26.2,363.0
3881,129.496,1,0,0.1606,0.3623,---,---,0.1294,0.1606,0.1606,0.1606,0.0398,0.1606,0.0398,0.1801,0.000573,IDLE,-0.0326,0.0000,0.0164,0.0325,0.0736,0.0024,0.0006,0.4473,0.3740,0.0022,0.0371,0.0071,0.0093,0.0000,0.0000,0.0707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000,0.3623,0.0000,9540,11.9,26.2,363.0
3882,129.529,1,0,0.1526,0.0223,---,---,0.1222,0.1526,0.1526,0.1526,0.0367,0.1526,0.0367,0.1820,0.000653,IDLE,-0.0333,0.0000,0.0171,0.0349,0.0688,0.0024,0.0006,0.4160,0.3657,0.0016,0.0379,0.0068,0.0079,0.0000,0.0000,0.0489,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0223,0.0000,9646,13.4,26.2,363.0
3883,129.563,1,0,0.1465,0.0114,---,---,0.1158,0.1465,0.1465,0.1465,0.0357,0.1465,0.0357,0.1836,0.000720,IDLE,-0.0397,0.0000,0.0195,0.0425,0.0647,0.0024,0.0006,0.4035,0.3396,0.0020,0.0349,0.0077,0.0097,0.0000,0.0000,0.0295,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0114,0.0000,0.0000,9555,15.1,26.2,363.0
3884,129.596,1,0,0.1452,0.0254,---,---,0.1142,0.1452,0.1452,0.1452,0.0354,0.1452,0.0354,0.1852,0.000782,IDLE,-0.0407,0.0000,0.0205,0.0446,0.0601,0.0024,0.0007,0.3981,0.3406,0.0022,0.0357,0.0073,0.0091,0.0000,0.0000,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0072,0.0254,0.0000,9450,11.3,26.2,363.0
3885,129.630,1,0,0.1438,0.0556,---,---,0.1119,0.1438,0.1438,0.1438,0.0357,0.1438,0.0357,0.1867,0.000872,IDLE,-0.0428,0.0000,0.0221,0.0489,0.0582,0.0022,0.0007,0.3886,0.3424,0.0041,0.0304,0.0063,0.0082,0.0000,0.0000,0.0162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0556,0.0000,0.0000,9450,15.5,24.3,363.0
3886,129.663,1,0,0.1422,0.2041,---,---,0.1122,0.1422,0.1422,0.1422,0.0371,0.1422,0.0371,0.1882,0.000968,IDLE,-0.0438,0.0000,0.0235,0.0527,0.0561,0.0021,0.0007,0.3791,0.3355,0.0060,0.0372,0.0049,0.0064,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0566,0.2041,0.0000,9450,14.8,24.3,363.0
3887,129.696,1,0,0.1439,0.1045,---,---,0.1144,0.1439,0.1439,0.1439,0.0380,0.1439,0.0380,0.1898,0.001084,IDLE,-0.0440,0.0000,0.0247,0.0536,0.0569,0.0020,0.0007,0.3805,0.3401,0.0076,0.0407,0.0041,0.0056,0.0000,0.0000,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0238,0.0000,0.0491,0.1045,0.0508,9345,14.9,24.3,363.0
3888,129.730,1,0,0.1438,0.0989,---,---,0.1146,0.1438,0.1438,0.1438,0.0411,0.1438,0.0411,0.1913,0.001220,IDLE,-0.0491,0.0000,0.0295,0.0619,0.0531,0.0020,0.0007,0.3825,0.3249,0.0109,0.0410,0.0029,0.0040,0.0000,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0288,0.0989,0.0092,0.0000,9450,14.6,24.3,363.0
3889,129.763,1,0,0.1463,0.1416,---,---,0.1167,0.1463,0.1463,0.1463,0.0402,0.1463,0.0402,0.1930,0.001489,IDLE,-0.0466,0.0000,0.0297,0.0599,0.0501,0.0020,0.0009,0.4099,0.3164,0.0103,0.0441,0.0017,0.0021,0.0000,0.0000,0.0195,0.0000,0.0000,0.0000,0.0000,0.0009,0.0050,0.0000,0.1416,0.0000,0.0938,0.0746,9345,13.9,24.3,363.0
3890,129.796,1,0,0.1478,0.0743,---,---,0.1185,0.1478,0.1478,0.1478,0.0413,0.1478,0.0413,0.1946,0.001451,IDLE,-0.0472,0.0000,0.0300,0.0621,0.0508,0.0022,0.0011,0.4182,0.3120,0.0108,0.0463,0.0011,0.0013,0.0000,0.0000,0.0220,0.0000,0.0000,0.0000,0.0000,0.0054,0.0058,0.0208,0.0743,0.0147,0.0662,0.0453,9240,12.5,24.3,363.0
3891,129.830,1,0,0.1511,0.0929,---,---,0.1216,0.1511,0.1511,0.1511,0.0442,0.1511,0.0442,0.1922,0.001024,IDLE,-0.0515,0.0000,0.0314,0.0698,0.0498,0.0024,0.0012,0.4336,0.3049,0.0117,0.0494,0.0009,0.0009,0.0000,0.0000,0.0241,0.0000,0.0000,0.0000,0.0000,0.0060,0.0045,0.0000,0.0642,0.0257,0.0929,0.1007,9135,14.1,24.3,363.0
3892,129.863,1,0,0.1519,0.1722,---,---,0.1241,0.1519,0.1519,0.1519,0.0475,0.1519,0.0475,0.1939,0.001034,IDLE,-0.0551,0.0000,0.0352,0.0732,0.0538,0.0026,0.0015,0.4344,0.2930,0.0129,0.0552,0.0009,0.0009,0.0000,0.0000,0.0226,0.0000,0.0000,0.0000,0.0000,0.0071,0.0091,0.1179,0.0000,0.0377,0.1722,0.0232,9135,12.9,24.3,363.0
3893,129.896,1,0,0.1502,0.2131,---,---,0.1243,0.1502,0.1502,0.1502,0.0488,0.1502,0.0488,0.1957,0.001047,IDLE,-0.0554,0.0000,0.0367,0.0724,0.0609,0.0028,0.0020,0.4253,0.2829,0.0137,0.0567,0.0009,0.0009,0.0000,0.0000,0.0206,0.0000,0.0000,0.0000,0.0000,0.0046,0.0147,0.2131,0.0000,0.0231,0.0449,0.0000,9135,12.4,24.3,363.0
3894,129.930,1,0,0.1492,0.0971,---,---,0.1243,0.1492,0.1492,0.1492,0.0494,0.1492,0.0494,0.1974,0.001063,IDLE,-0.0555,0.0000,0.0372,0.0720,0.0641,0.0027,0.0023,0.4213,0.2776,0.0138,0.0575,0.0009,0.0009,0.0000,0.0000,0.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,0.0971,0.0000,0.0026,0.0243,0.0000,9135,14.5,24.3,363.0
3895,129.963,1,0,0.1488,0.0269,---,---,0.1224,0.1488,0.1488,0.1488,0.0538,0.1488,0.0538,0.1949,0.000672,IDLE,-0.0659,0.0000,0.0453,0.0846,0.0553,0.0026,0.0025,0.4161,0.2652,0.0147,0.0550,0.0010,0.0010,0.0000,0.0000,0.0177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0000,0.0000,0.0269,0.0000,0.0000,9135,10.4,24.3,363.0
3896,129.997,1,0,0.1496,0.0155,---,---,0.1219,0.1496,0.1496,0.1496,0.0544,0.1496,0.0544,0.1926,0.000286,IDLE,-0.0680,0.0000,0.0470,0.0870,0.0535,0.0025,0.0024,0.4197,0.2659,0.0138,0.0518,0.0009,0.0010,0.0000,0.0000,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0155,0.0000,0.0000,0.0255,9135,12.8,24.3,363.0
3897,130.030,1,0,0.1505,0.0000,---,---,0.1217,0.1505,0.1505,0.1505,0.0547,0.1505,0.0547,0.1903,-0.000100,IDLE,-0.0694,0.0000,0.0480,0.0887,0.0516,0.0025,0.0024,0.4296,0.2615,0.0138,0.0495,0.0010,0.0011,0.0000,0.0000,0.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0259,9240,12.0,24.3,363.0
