frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
51,1.700,haar,0.2248,Anger,CONC,---,AMBIGUOUS,---,0.0005,0.3490,0.8049,0.0385,0.0307,0.0450,-0.000664,IDLE,"285,274,411,419",-0.2171,0.0000
52,1.733,haar,0.2015,Anger,CONC,---,AMBIGUOUS,---,0.0007,0.3102,0.7655,0.0385,0.0600,0.0443,-0.000655,IDLE,"285,274,411,419",-0.2075,0.0000
53,1.767,haar,0.2015,Anger,CONC,---,AMBIGUOUS,---,0.0007,0.3102,0.7655,0.0384,0.0270,0.0435,-0.000652,IDLE,"285,274,410,419",-0.2004,0.0000
54,1.800,haar,0.2316,Anger,CONC,---,AMBIGUOUS,---,0.0003,0.3596,0.8143,0.0397,0.0622,0.0427,-0.000653,IDLE,"285,274,410,420",-0.2158,0.0000
55,1.833,haar,0.2002,Anger,CONC,---,AMBIGUOUS,---,0.0005,0.3068,0.7667,0.0402,0.0192,0.0419,-0.000655,IDLE,"285,274,410,420",-0.2175,0.0000
56,1.867,haar,0.2003,Anger,CONC,---,AMBIGUOUS,---,0.0005,0.3068,0.7667,0.0405,0.0077,0.0411,-0.000661,IDLE,"285,274,410,420",-0.2193,0.0000
57,1.900,haar,0.2386,Anger,CONC,---,AMBIGUOUS,---,0.0005,0.3710,0.8308,0.0400,0.0109,0.0404,-0.000666,IDLE,"285,274,410,420",-0.2153,0.0000
58,1.933,haar,0.2100,Anger,CONC,---,AMBIGUOUS,---,0.0007,0.3235,0.7852,0.0398,0.0104,0.0397,-0.000675,IDLE,"285,274,410,420",-0.2177,0.0000
59,1.967,haar,0.2457,Anger,CONC,---,AMBIGUOUS,---,0.0005,0.3833,0.8267,0.0393,0.0012,0.0390,-0.000685,IDLE,"285,274,410,420",-0.2180,0.0000
60,2.000,haar,0.2457,Anger,CONC,---,AMBIGUOUS,---,0.0005,0.3833,0.8267,0.0392,0.0024,0.0382,-0.000681,IDLE,"285,274,410,420",-0.2196,0.0000
61,2.033,haar,0.1917,Anger,CONC,---,AMBIGUOUS,---,0.0009,0.2933,0.7500,0.0394,0.0316,0.0375,-0.000673,IDLE,"285,275,410,421",-0.2274,0.0000
62,2.067,haar,0.1918,Anger,CONC,---,AMBIGUOUS,---,0.0009,0.2933,0.7500,0.0395,0.0014,0.0369,-0.000660,IDLE,"285,275,410,421",-0.2314,0.0000
63,2.100,haar,0.2154,Anger,CONC,---,AMBIGUOUS,---,0.0006,0.3328,0.7835,0.0394,0.0046,0.0362,-0.000648,IDLE,"285,275,410,421",-0.2256,0.0000
64,2.133,haar,0.1601,Anger,CONC,---,AMBIGUOUS,---,0.0007,0.2411,0.7010,0.0386,0.0176,0.0355,-0.000641,IDLE,"285,275,410,421",-0.1979,0.0000
65,2.167,haar,0.1600,Anger,CONC,---,AMBIGUOUS,---,0.0007,0.2411,0.7010,0.0384,0.0156,0.0348,-0.000637,IDLE,"285,275,410,421",-0.1842,0.0000
66,2.200,haar,0.1189,Anger,CONC,---,AMBIGUOUS,---,0.0013,0.1735,0.6010,0.0371,0.0155,0.0341,-0.000637,IDLE,"285,276,410,421",-0.1567,0.0000
67,2.233,haar,0.1680,Anger,CONC,---,AMBIGUOUS,---,0.0013,0.2553,0.7086,0.0372,0.0474,0.0334,-0.000632,IDLE,"285,276,410,421",-0.1510,0.0000
68,2.267,haar,0.1680,Anger,CONC,---,AMBIGUOUS,---,0.0013,0.2553,0.7086,0.0371,0.0182,0.0327,-0.000627,IDLE,"285,276,410,421",-0.1482,0.0000
69,2.300,haar,0.1582,Anger,CONC,---,AMBIGUOUS,---,0.0014,0.2388,0.7112,0.0373,0.0147,0.0320,-0.000622,IDLE,"285,276,410,421",-0.1489,0.0000
70,2.333,haar,0.1288,Anger,CONC,---,AMBIGUOUS,---,0.0026,0.1898,0.6332,0.0374,0.0058,0.0313,-0.000620,IDLE,"285,276,410,421",-0.1504,0.0000
71,2.367,haar,0.1778,Anger,CONC,---,AMBIGUOUS,---,0.0020,0.2716,0.7130,0.0369,0.0268,0.0306,-0.000624,IDLE,"285,276,410,421",-0.1437,0.0000
72,2.400,haar,0.1776,Anger,CONC,---,AMBIGUOUS,---,0.0020,0.2716,0.7130,0.0366,0.0065,0.0299,-0.000626,IDLE,"285,276,410,421",-0.1423,0.0000
73,2.433,haar,0.1333,Anger,CONC,---,AMBIGUOUS,---,0.0026,0.1977,0.6479,0.0366,0.0094,0.0293,-0.000623,IDLE,"285,276,410,421",-0.1415,0.0000
74,2.467,haar,0.1750,Anger,---,---,AMBIGUOUS,---,0.0026,0.1977,0.6479,0.1410,0.0065,0.0294,-0.000534,IDLE,"285,276,410,420",-0.1406,0.0000
75,2.500,haar,0.1050,Anger,CONC,---,AMBIGUOUS,---,0.0030,0.1506,0.6077,0.0364,0.0038,0.0288,-0.000530,IDLE,"285,276,410,420",-0.1405,0.0000
76,2.533,haar,0.1215,Anger,CONC,---,AMBIGUOUS,---,0.0013,0.1784,0.6422,0.0361,0.0010,0.0280,-0.000537,IDLE,"285,276,410,420",-0.1394,0.0000
77,2.567,haar,0.1214,Anger,CONC,---,AMBIGUOUS,---,0.0013,0.1784,0.6422,0.0358,0.0006,0.0272,-0.000546,IDLE,"285,275,410,420",-0.1395,0.0000
78,2.600,haar,0.1422,Anger,CONC,---,AMBIGUOUS,---,0.0010,0.2131,0.6858,0.0360,0.0121,0.0265,-0.000554,IDLE,"285,275,410,420",-0.1415,0.0000
79,2.633,haar,0.1698,Anger,CONC,---,AMBIGUOUS,---,0.0013,0.2591,0.7356,0.0359,0.0020,0.0257,-0.000563,IDLE,"285,275,410,420",-0.1404,0.0000
80,2.667,haar,0.1698,Anger,CONC,---,AMBIGUOUS,---,0.0013,0.2591,0.7356,0.0358,0.0006,0.0249,-0.000570,IDLE,"285,275,410,420",-0.1399,0.0000
81,2.700,haar,0.2029,Anger,---,---,AMBIGUOUS,---,0.0013,0.2463,0.7115,0.1377,0.0040,0.0249,-0.000500,IDLE,"285,275,410,420",-0.1344,0.0000
82,2.733,haar,0.1695,Anger,---,---,AMBIGUOUS,---,0.0015,0.1910,0.6664,0.1373,0.0202,0.0249,-0.000433,IDLE,"285,275,410,420",-0.1336,0.0000
83,2.767,haar,0.1692,Anger,---,---,AMBIGUOUS,---,0.0015,0.1910,0.6664,0.1365,0.0051,0.0249,-0.000451,IDLE,"285,275,410,420",-0.1304,0.0000
84,2.800,haar,0.1660,Anger,---,---,AMBIGUOUS,---,0.0020,0.1855,0.6530,0.1368,0.0062,0.0249,-0.000386,IDLE,"285,275,411,420",-0.1327,0.0000
85,2.833,haar,0.2154,Anger,---,---,AMBIGUOUS,---,0.0015,0.2687,0.7412,0.1355,0.0229,0.0248,-0.000316,IDLE,"285,275,411,420",-0.1200,0.0000
86,2.867,haar,0.2157,Anger,---,---,AMBIGUOUS,---,0.0015,0.2687,0.7412,0.1361,0.0033,0.0248,-0.000245,IDLE,"285,275,411,420",-0.1209,0.0000
87,2.900,haar,0.2118,Anger,---,---,AMBIGUOUS,---,0.0012,0.2593,0.7067,0.1406,0.0448,0.0248,-0.000173,IDLE,"285,275,412,420",-0.1316,0.0000
88,2.933,haar,0.1771,Anger,CONC,---,AMBIGUOUS,---,0.0011,0.2712,0.7415,0.0360,0.0101,0.0239,-0.000183,IDLE,"286,275,413,420",-0.1431,0.0000
89,2.967,haar,0.1772,Anger,CONC,---,AMBIGUOUS,---,0.0011,0.2712,0.7415,0.0364,0.0155,0.0230,-0.000192,IDLE,"287,275,413,420",-0.1548,0.0000
90,3.000,haar,0.1664,Anger,CONC,---,AMBIGUOUS,---,0.0010,0.2533,0.7303,0.0360,0.0371,0.0222,-0.000279,IDLE,"287,275,414,420",-0.1488,0.0000
91,3.033,haar,0.1650,Anger,CONC,---,AMBIGUOUS,---,0.0008,0.2510,0.7178,0.0361,0.0413,0.0222,-0.000279,IDLE,"287,275,414,420",-0.1460,0.0000
92,3.067,haar,0.1652,Anger,CONC,---,AMBIGUOUS,---,0.0008,0.2510,0.7178,0.0365,0.0204,0.0221,-0.000278,IDLE,"287,275,415,420",-0.1524,0.0000
93,3.100,haar,0.1725,Anger,CONC,---,AMBIGUOUS,---,0.0007,0.2635,0.6962,0.0360,0.0138,0.0221,-0.000274,IDLE,"288,275,415,420",-0.1480,0.0000
94,3.133,haar,0.1726,Anger,CONC,---,AMBIGUOUS,---,0.0007,0.2635,0.6962,0.0361,0.0172,0.0222,-0.000269,IDLE,"288,275,416,420",-0.1504,0.0000
95,3.167,haar,0.1776,Anger,CONC,---,AMBIGUOUS,---,0.0005,0.2718,0.7162,0.0363,0.0094,0.0222,-0.000263,IDLE,"288,275,417,420",-0.1528,0.0000
96,3.200,haar,0.2116,Anger,CONC,---,AMBIGUOUS,---,0.0006,0.3280,0.7613,0.0370,0.0266,0.0222,-0.000258,IDLE,"289,275,417,420",-0.1598,0.0000
97,3.233,haar,0.2234,Anger,CONC,---,AMBIGUOUS,---,0.0006,0.3472,0.7969,0.0378,0.0091,0.0222,-0.000170,IDLE,"290,275,418,420",-0.1759,0.0000
98,3.267,haar,0.2236,Anger,CONC,---,AMBIGUOUS,---,0.0006,0.3472,0.7969,0.0383,0.0108,0.0222,-0.000084,IDLE,"290,275,418,420",-0.1852,0.0000
99,3.300,haar,0.2259,Anger,CONC,---,AMBIGUOUS,---,0.0005,0.3513,0.7748,0.0379,0.0187,0.0222,0.000002,IDLE,"290,275,418,420",-0.1771,0.0000
100,3.333,haar,0.0715,Sadness,CONC,---,AMBIGUOUS,---,0.0063,0.0941,0.4914,0.0375,0.0162,0.0222,0.000007,IDLE,"291,275,420,420",-0.1661,0.0000
101,3.367,haar,0.0718,Sadness,CONC,---,AMBIGUOUS,---,0.0063,0.0941,0.4914,0.0383,0.0149,0.0223,0.000013,IDLE,"291,275,420,420",-0.1625,0.0000
102,3.400,haar,0.0000,Sadness,CONC,---,AMBIGUOUS,---,0.0049,-0.0624,0.6951,0.0431,0.1466,0.0223,0.000020,IDLE,"292,277,422,420",-0.1559,0.0000
103,3.433,haar,0.0000,Sadness,CONC,---,AMBIGUOUS,---,0.0049,-0.0624,0.6951,0.0437,0.0211,0.0224,0.000027,IDLE,"292,277,423,421",-0.1404,0.0000
104,3.467,haar,0.0000,Sadness,CONC,---,AMBIGUOUS,---,0.0038,-0.0448,0.6809,0.0426,0.0716,0.0225,0.000032,IDLE,"294,277,424,421",-0.1481,0.0000
105,3.500,haar,0.0025,Sadness,---,---,AMBIGUOUS,---,0.0026,-0.1006,0.7042,0.1571,0.0421,0.0234,0.000126,IDLE,"295,276,426,421",-0.1216,0.0000
106,3.533,haar,0.0002,Sadness,---,---,AMBIGUOUS,---,0.0026,-0.1006,0.7042,0.1513,0.1576,0.0243,0.000216,IDLE,"296,276,427,421",-0.1059,0.0000
107,3.567,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0022,-0.1547,0.7102,0.1425,0.0956,0.0252,0.000299,IDLE,"297,275,428,421",-0.0916,0.0000
108,3.600,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0025,-0.1270,0.7165,0.1248,0.0485,0.0259,0.000368,IDLE,"298,274,431,421",-0.0687,0.0000
109,3.633,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0036,-0.1904,0.7579,0.1333,0.2199,0.0266,0.000442,IDLE,"301,274,433,421",-0.1004,0.0001
110,3.667,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0036,-0.1904,0.7579,0.1288,0.0662,0.0274,0.000512,IDLE,"301,274,434,421",-0.0864,0.0001
111,3.700,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0029,-0.2237,0.7163,0.1328,0.0098,0.0282,0.000581,IDLE,"305,274,437,421",-0.1072,0.0000
112,3.733,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0027,-0.1925,0.7468,0.1373,0.4343,0.0290,0.000654,IDLE,"309,274,442,422",-0.1151,0.0001
113,3.767,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0027,-0.1925,0.7468,0.1255,0.1143,0.0297,0.000719,IDLE,"309,274,443,423",-0.0906,0.0000
114,3.800,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0029,-0.0848,0.6612,0.1184,0.1494,0.0303,0.000689,IDLE,"313,274,446,425",-0.0712,0.0001
