frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
94,3.136,mp,0.2619,Fear,---,STARTLE,AMBIGUOUS,---,0.7848,0.2972,0.7848,0.2091,5.2572,0.1716,0.000768,IDLE,"102,43,204,151",-0.0208,0.0102
95,3.170,mp,0.2660,Fear,---,---,AMBIGUOUS,---,0.7763,0.3080,0.7763,0.2030,0.0471,0.1791,0.001912,IDLE,"103,43,204,151",-0.0180,0.0059
96,3.203,mp,0.2817,Fear,---,---,AMBIGUOUS,---,0.7641,0.3252,0.7641,0.2165,1.0635,0.1865,0.003162,IDLE,"103,44,205,151",-0.0185,0.0033
97,3.237,haar,0.3422,Fear,---,---,AMBIGUOUS,---,0.6584,0.4291,0.6584,0.2117,1.2518,0.1935,0.004270,IDLE,"106,45,209,152",-0.0170,0.0022
98,3.270,haar,0.3208,Fear,---,---,AMBIGUOUS,---,0.7554,0.4283,0.7554,0.1595,0.0408,0.2010,0.005264,IDLE,"107,46,209,151",-0.0100,0.0010
99,3.303,haar,0.2316,Fear,---,---,AMBIGUOUS,---,0.5662,0.2859,0.5662,0.1502,0.4413,0.2065,0.005767,IDLE,"104,48,211,158",-0.0071,0.0000
100,3.337,mp,0.1005,Fear,---,---,AMBIGUOUS,---,0.4689,0.0897,0.4689,0.1168,0.2622,0.2108,0.005799,IDLE,"103,47,212,163",-0.0109,0.0000
101,3.370,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.2100,0.005131,IDLE,,0.0000,0.0000
102,3.403,mp,0.1243,Fear,---,---,AMBIGUOUS,---,0.2738,0.1020,0.2738,0.1577,0.5434,0.2122,0.004776,IDLE,"108,80,204,181",-0.0074,0.0005
103,3.437,mp,0.1831,Anger,---,---,AMBIGUOUS,---,0.2383,0.1980,0.2709,0.1607,0.0000,0.2153,0.004369,IDLE,"108,82,207,182",-0.0159,0.0001
104,3.470,mp,0.1682,Fear,---,---,AMBIGUOUS,---,0.2968,0.1781,0.2968,0.1534,0.0901,0.2188,0.003967,IDLE,"108,83,206,183",-0.0085,0.0001
105,3.504,mp,0.1987,Fear,---,---,AMBIGUOUS,---,0.3394,0.2325,0.3394,0.1478,0.4442,0.2223,0.003576,IDLE,"108,85,206,184",-0.0087,0.0001
106,3.537,mp,0.1311,Fear,---,---,AMBIGUOUS,---,0.3593,0.1141,0.3593,0.1566,0.2804,0.2261,0.003258,IDLE,"105,85,205,184",-0.0129,0.0001
107,3.570,mp,0.1397,Fear,---,---,AMBIGUOUS,---,0.3865,0.1259,0.3865,0.1604,0.2335,0.2271,0.002613,IDLE,"104,85,204,185",-0.0158,0.0000
108,3.604,mp,0.1279,Fear,---,---,AMBIGUOUS,---,0.4015,0.1050,0.4015,0.1622,0.1492,0.2299,0.002340,IDLE,"104,85,203,185",-0.0175,0.0000
109,3.637,mp,0.1797,Fear,---,---,AMBIGUOUS,---,0.4085,0.1911,0.4085,0.1627,0.0915,0.2335,0.002268,IDLE,"103,85,203,186",-0.0205,0.0000
110,3.670,mp,0.1391,Fear,---,---,AMBIGUOUS,---,0.3391,0.1198,0.3391,0.1682,0.0848,0.2351,0.002508,IDLE,"103,85,203,187",-0.0271,0.0000
111,3.704,mp,0.1327,Fear,---,---,AMBIGUOUS,---,0.3218,0.1100,0.3218,0.1668,0.3035,0.2345,0.002227,IDLE,"103,85,203,187",-0.0213,0.0001
112,3.737,mp,0.1089,Sadness,---,---,AMBIGUOUS,---,0.2721,0.0689,0.3042,0.1690,0.4688,0.2369,0.002167,IDLE,"101,84,202,188",-0.0218,0.0001
113,3.770,mp,0.1429,Fear,---,---,AMBIGUOUS,---,0.3271,0.1309,0.3271,0.1609,0.2897,0.2406,0.002179,IDLE,"99,81,202,189",-0.0208,0.0000
114,3.804,mp,0.1472,Fear,---,---,AMBIGUOUS,---,0.3181,0.1322,0.3181,0.1696,0.8885,0.2413,0.001904,IDLE,"99,80,203,189",-0.0321,0.0000
115,3.837,haar,0.3239,Surprise,---,---,AMBIGUOUS,---,0.3186,0.4323,0.3612,0.1614,2.2053,0.2403,0.001423,IDLE,"100,69,199,179",-0.0126,0.0016
116,3.871,haar,0.3266,Surprise,---,---,AMBIGUOUS,---,0.3212,0.4341,0.3590,0.1653,0.0000,0.2395,0.001237,IDLE,"97,65,200,177",-0.0646,0.0000
117,3.904,mp,0.3143,Fear,---,---,AMBIGUOUS,---,0.4234,0.4097,0.4234,0.1713,0.8453,0.2416,0.001177,IDLE,"98,63,202,175",-0.0329,0.0000
118,3.937,haar,0.3944,Fear,STRESS,STARTLE,AGREE_STRESS,---,0.7320,0.5287,0.7320,0.1929,11.1605,0.2466,0.001307,IDLE,"92,62,200,170",0.0698,0.1041
119,3.971,haar,0.3223,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.7328,0.5095,0.7328,0.0414,0.2623,0.2500,0.001492,IDLE,"91,65,198,170",0.3267,0.3235
120,4.004,mp,0.2987,Fear,JOY,---,AMBIGUOUS,---,0.7948,0.4978,0.7948,0.0000,0.4188,0.2514,0.001696,IDLE,"91,56,194,160",0.7047,0.7691
121,4.037,mp,0.2076,Fear,JOY,---,AMBIGUOUS,---,0.7121,0.3461,0.7121,0.0000,0.1512,0.2533,0.001640,IDLE,"91,55,193,162",0.7086,0.7238
122,4.071,mp,0.2448,Fear,JOY,---,AMBIGUOUS,---,0.7989,0.4080,0.7989,0.0000,1.5065,0.2536,0.001295,IDLE,"88,51,192,159",0.9936,0.8601
123,4.104,mp,0.2676,Fear,CONC,---,AMBIGUOUS,---,0.8246,0.4460,0.8246,0.0000,0.0278,0.2541,0.001273,IDLE,"81,43,188,155",0.0832,0.2713
124,4.137,mp,0.2485,Fear,JOY,---,AMBIGUOUS,---,0.6954,0.4142,0.6954,0.0000,0.7747,0.2535,0.001321,IDLE,"79,42,186,155",0.1399,0.3460
125,4.171,mp,0.2015,Fear,CONC,---,AMBIGUOUS,---,0.7458,0.3358,0.7458,0.0000,0.8313,0.2531,0.001356,IDLE,"78,36,184,152",0.0329,0.2553
126,4.204,mp,0.2174,Fear,JOY,---,AMBIGUOUS,---,0.7153,0.3623,0.7153,0.0000,0.3725,0.2527,0.001110,IDLE,"77,39,184,151",0.2146,0.3404
127,4.238,mp,0.1786,Fear,JOY,---,AMBIGUOUS,---,0.7673,0.2727,0.7673,0.0376,0.3124,0.2555,0.000894,IDLE,"79,37,183,150",0.2692,0.3869
128,4.271,mp,0.1914,Fear,JOY,---,AMBIGUOUS,---,0.7340,0.3190,0.7340,0.0000,0.5846,0.2569,0.000689,IDLE,"79,37,182,151",0.4461,0.5226
129,4.304,mp,0.2082,Fear,JOY,---,AMBIGUOUS,---,0.7807,0.3470,0.7807,0.0000,0.1438,0.2587,0.000730,IDLE,"79,36,183,152",0.5380,0.5834
130,4.338,mp,0.1504,Fear,JOY,---,AMBIGUOUS,---,0.6876,0.2507,0.6876,0.0000,0.0501,0.2599,0.000657,IDLE,"80,35,182,150",0.2470,0.4772
131,4.371,mp,0.1607,Fear,JOY,---,AMBIGUOUS,---,0.7493,0.2678,0.7493,0.0000,0.9063,0.2621,0.000854,IDLE,"81,35,182,149",0.3877,0.5951
132,4.404,mp,0.1355,Fear,JOY,---,AMBIGUOUS,---,0.5090,0.2259,0.5090,0.0000,0.1081,0.2627,0.000867,IDLE,"84,34,181,148",0.5263,0.7266
133,4.438,mp,0.1636,Fear,JOY,---,AMBIGUOUS,---,0.4984,0.2727,0.4984,0.0000,0.6211,0.2617,0.000818,IDLE,"84,35,181,148",0.4500,0.7429
134,4.471,mp,0.1620,Fear,JOY,---,AMBIGUOUS,---,0.6447,0.2701,0.6447,0.0000,0.0197,0.2615,0.000844,IDLE,"84,35,181,147",0.4295,0.7703
135,4.505,mp,0.1458,Fear,JOY,---,AMBIGUOUS,---,0.5792,0.2430,0.5792,0.0000,0.0585,0.2616,0.000887,IDLE,"84,34,181,148",0.4455,0.7547
136,4.538,mp,0.1560,Fear,JOY,---,AMBIGUOUS,---,0.4236,0.2599,0.4236,0.0000,0.6495,0.2630,0.000753,IDLE,"85,34,181,147",0.6934,0.6646
137,4.571,mp,0.1601,Fear,JOY,---,AMBIGUOUS,---,0.4156,0.2668,0.4156,0.0000,0.5143,0.2649,0.000798,IDLE,"84,34,181,147",0.5852,0.5664
138,4.605,mp,0.1165,Happiness,---,---,AMBIGUOUS,---,0.1443,0.0729,0.2336,0.1818,0.4183,0.2657,0.000699,IDLE,"86,34,181,145",-0.0590,0.1408
139,4.638,mp,0.0679,Neutral,SAD,---,AMBIGUOUS,---,0.1606,0.0163,0.2064,0.1452,0.1278,0.2659,0.000604,IDLE,"89,33,182,144",-0.2444,0.0422
140,4.671,mp,0.0542,Neutral,SAD,---,AMBIGUOUS,---,0.1855,0.0015,0.2142,0.1333,0.6217,0.2662,0.000411,IDLE,"90,34,183,144",-0.2065,0.0586
141,4.705,haar,0.1726,Happiness,JOY,---,AGREE_JOY,---,0.2948,0.2877,0.3746,0.0000,1.9233,0.2638,0.000101,IDLE,"90,32,185,142",-0.0397,0.3573
142,4.738,haar,0.1799,Happiness,JOY,---,AGREE_JOY,---,0.2784,0.2999,0.3985,0.0000,0.6079,0.2599,-0.000183,IDLE,"90,32,185,143",-0.0109,0.4342
