frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
106,3.537,mp,0.4155,Fear,---,---,,---,0.3593,0.1141,0.3593,0.1566,0.2804,0.2261,0.003258,IDLE,"105,85,205,184",-0.0129,0.0001
107,3.570,mp,0.4485,Fear,---,---,,---,0.3865,0.1259,0.3865,0.1604,0.2335,0.2271,0.002613,IDLE,"104,85,204,185",-0.0158,0.0000
108,3.604,mp,0.4666,Fear,---,---,,---,0.4015,0.1050,0.4015,0.1622,0.1492,0.2299,0.002340,IDLE,"104,85,203,185",-0.0175,0.0000
109,3.637,mp,0.4750,Fear,---,---,,---,0.4085,0.1911,0.4085,0.1627,0.0915,0.2335,0.002268,IDLE,"103,85,203,186",-0.0205,0.0000
110,3.670,mp,0.3961,Fear,---,---,,---,0.3391,0.1198,0.3391,0.1682,0.0848,0.2351,0.002508,IDLE,"103,85,203,187",-0.0271,0.0000
111,3.704,mp,0.3755,Fear,---,---,,---,0.3218,0.1100,0.3218,0.1668,0.3035,0.2345,0.002227,IDLE,"103,85,203,187",-0.0213,0.0001
112,3.737,mp,0.3181,Sadness,---,---,,---,0.2721,0.0689,0.3042,0.1690,0.4688,0.2369,0.002167,IDLE,"101,84,202,188",-0.0218,0.0001
113,3.770,mp,0.3797,Fear,---,---,,---,0.3271,0.1309,0.3271,0.1609,0.2897,0.2406,0.002179,IDLE,"99,81,202,189",-0.0208,0.0000
114,3.804,mp,0.3721,Fear,---,---,,---,0.3181,0.1322,0.3181,0.1696,0.8885,0.2413,0.001904,IDLE,"99,80,203,189",-0.0321,0.0000
115,3.837,haar,0.3700,Surprise,---,---,,---,0.3186,0.4323,0.3612,0.1614,2.2053,0.2403,0.001423,IDLE,"100,69,199,179",-0.0126,0.0016
116,3.871,haar,0.3743,Surprise,---,---,,---,0.3212,0.4341,0.3590,0.1653,0.0000,0.2395,0.001237,IDLE,"97,65,200,177",-0.0646,0.0000
117,3.904,mp,0.4959,Fear,---,---,,---,0.4234,0.4097,0.4234,0.1713,0.8453,0.2416,0.001177,IDLE,"98,63,202,175",-0.0329,0.0000
118,3.937,haar,0.8732,Fear,STRESS,STARTLE,,---,0.7320,0.5287,0.7320,0.1929,11.1605,0.2466,0.001307,IDLE,"92,62,200,170",0.0698,0.1041
119,3.971,haar,0.7631,Fear,JOY,---,,---,0.7328,0.5095,0.7328,0.0414,0.2623,0.2500,0.001492,IDLE,"91,65,198,170",0.3267,0.3235
120,4.004,mp,0.7948,Fear,JOY,---,,---,0.7948,0.4978,0.7948,0.0000,0.4188,0.2514,0.001696,IDLE,"91,56,194,160",0.7047,0.7691
121,4.037,mp,0.7121,Fear,JOY,---,,---,0.7121,0.3461,0.7121,0.0000,0.1512,0.2533,0.001640,IDLE,"91,55,193,162",0.7086,0.7238
122,4.071,mp,0.7989,Fear,JOY,---,,---,0.7989,0.4080,0.7989,0.0000,1.5065,0.2536,0.001295,IDLE,"88,51,192,159",0.9936,0.8601
123,4.104,mp,0.8246,Fear,CONC,---,,---,0.8246,0.4460,0.8246,0.0000,0.0278,0.2541,0.001273,IDLE,"81,43,188,155",0.0832,0.2713
124,4.137,mp,0.6954,Fear,JOY,---,,---,0.6954,0.4142,0.6954,0.0000,0.7747,0.2535,0.001321,IDLE,"79,42,186,155",0.1399,0.3460
125,4.171,mp,0.7458,Fear,CONC,---,,---,0.7458,0.3358,0.7458,0.0000,0.8313,0.2531,0.001356,IDLE,"78,36,184,152",0.0329,0.2553
126,4.204,mp,0.7153,Fear,JOY,---,,---,0.7153,0.3623,0.7153,0.0000,0.3725,0.2527,0.001110,IDLE,"77,39,184,151",0.2146,0.3404
127,4.238,mp,0.7961,Fear,JOY,---,,---,0.7673,0.2727,0.7673,0.0376,0.3124,0.2555,0.000894,IDLE,"79,37,183,150",0.2692,0.3869
128,4.271,mp,0.7340,Fear,JOY,---,,---,0.7340,0.3190,0.7340,0.0000,0.5846,0.2569,0.000689,IDLE,"79,37,182,151",0.4461,0.5226
129,4.304,mp,0.7807,Fear,JOY,---,,---,0.7807,0.3470,0.7807,0.0000,0.1438,0.2587,0.000730,IDLE,"79,36,183,152",0.5380,0.5834
130,4.338,mp,0.6876,Fear,JOY,---,,---,0.6876,0.2507,0.6876,0.0000,0.0501,0.2599,0.000657,IDLE,"80,35,182,150",0.2470,0.4772
131,4.371,mp,0.7493,Fear,JOY,---,,---,0.7493,0.2678,0.7493,0.0000,0.9063,0.2621,0.000854,IDLE,"81,35,182,149",0.3877,0.5951
132,4.404,mp,0.5090,Fear,JOY,---,,---,0.5090,0.2259,0.5090,0.0000,0.1081,0.2627,0.000867,IDLE,"84,34,181,148",0.5263,0.7266
133,4.438,mp,0.4984,Fear,JOY,---,,---,0.4984,0.2727,0.4984,0.0000,0.6211,0.2617,0.000818,IDLE,"84,35,181,148",0.4500,0.7429
134,4.471,mp,0.6447,Fear,JOY,---,,---,0.6447,0.2701,0.6447,0.0000,0.0197,0.2615,0.000844,IDLE,"84,35,181,147",0.4295,0.7703
135,4.505,mp,0.5792,Fear,JOY,---,,---,0.5792,0.2430,0.5792,0.0000,0.0585,0.2616,0.000887,IDLE,"84,34,181,148",0.4455,0.7547
136,4.538,mp,0.4236,Fear,JOY,---,,---,0.4236,0.2599,0.4236,0.0000,0.6495,0.2630,0.000753,IDLE,"85,34,181,147",0.6934,0.6646
137,4.571,mp,0.4156,Fear,JOY,---,,---,0.4156,0.2668,0.4156,0.0000,0.5143,0.2649,0.000798,IDLE,"84,34,181,147",0.5852,0.5664
138,4.605,mp,0.1705,Happiness,---,---,,---,0.1443,0.0729,0.2336,0.1818,0.4183,0.2657,0.000699,IDLE,"86,34,181,145",-0.0590,0.1408
139,4.638,mp,0.1840,Neutral,SAD,---,,---,0.1606,0.0163,0.2064,0.1452,0.1278,0.2659,0.000604,IDLE,"89,33,182,144",-0.2444,0.0422
140,4.671,mp,0.2102,Neutral,SAD,---,,---,0.1855,0.0015,0.2142,0.1333,0.6217,0.2662,0.000411,IDLE,"90,34,183,144",-0.2065,0.0586
141,4.705,haar,0.2948,Happiness,JOY,---,,---,0.2948,0.2877,0.3746,0.0000,1.9233,0.2638,0.000101,IDLE,"90,32,185,142",-0.0397,0.3573
142,4.738,haar,0.2784,Happiness,JOY,---,,---,0.2784,0.2999,0.3985,0.0000,0.6079,0.2599,-0.000183,IDLE,"90,32,185,143",-0.0109,0.4342
143,4.771,mp,0.0992,Happiness,JOY,---,,---,0.0992,0.2294,0.7416,0.0000,0.3778,0.2545,-0.000700,IDLE,"91,32,186,141",0.0632,0.3992
144,4.805,mp,0.4098,Fear,JOY,---,,---,0.4098,0.3537,0.4098,0.0000,0.0517,0.2501,-0.001151,IDLE,"93,30,187,138",-0.0708,0.3251
145,4.838,mp,0.4379,Fear,JOY,---,,---,0.4379,0.3110,0.4379,0.0000,0.0407,0.2459,-0.001716,IDLE,"93,29,187,137",-0.1659,0.3384
146,4.872,mp,0.3222,Happiness,JOY,---,,---,0.3222,0.3220,0.4429,0.0000,1.0889,0.2407,-0.002415,IDLE,"93,30,188,139",0.1137,0.5077
147,4.905,haar,0.2905,Happiness,JOY,---,,---,0.2905,0.3237,0.5338,0.0000,0.1269,0.2356,-0.003010,IDLE,"93,31,188,138",0.2518,0.5402
148,4.938,mp,0.2277,Happiness,JOY,---,,---,0.2277,0.3447,0.6564,0.0000,0.1684,0.2297,-0.003627,IDLE,"97,31,189,137",0.3951,0.6068
149,4.972,mp,0.3329,Happiness,JOY,---,,---,0.3329,0.3450,0.4827,0.0000,0.0394,0.2262,-0.004006,IDLE,"96,31,190,138",0.3061,0.5809
150,5.005,mp,0.6574,Fear,JOY,---,,---,0.6574,0.3361,0.6574,0.0000,0.2702,0.2262,-0.003751,IDLE,"97,31,191,138",0.5419,0.7224
151,5.038,mp,0.7294,Fear,JOY,---,,---,0.7294,0.3090,0.7294,0.0000,0.0051,0.2321,-0.002776,IDLE,"99,31,192,139",0.6557,0.7147
152,5.072,mp,0.8105,Fear,JOY,---,,---,0.8105,0.3246,0.8105,0.0000,0.2522,0.2350,-0.001948,IDLE,"101,31,193,139",0.7052,0.7182
153,5.105,mp,0.8231,Fear,JOY,---,,---,0.8231,0.3402,0.8231,0.0000,0.0211,0.2382,-0.001185,IDLE,"102,31,193,139",0.7480,0.7293
154,5.138,mp,0.5480,Fear,JOY,---,,---,0.5480,0.1217,0.5480,0.0000,0.1078,0.2388,-0.000711,IDLE,"101,30,195,139",0.6570,0.6620
155,5.172,mp,0.6615,Fear,JOY,---,,---,0.6615,0.1522,0.6615,0.0000,0.0455,0.2399,-0.000085,IDLE,"101,30,196,140",0.6885,0.6970
156,5.205,haar,0.4492,Fear,JOY,STARTLE,,---,0.4431,0.0030,0.4431,0.0138,4.1166,0.2393,0.000370,IDLE,"101,30,195,141",0.3119,0.3645
157,5.239,mp,0.2259,Sadness,---,---,,---,0.2019,-0.1933,0.7157,0.1187,0.0029,0.2371,0.000742,IDLE,"101,30,195,141",-0.1143,0.0096
158,5.272,mp,0.2717,Sadness,---,---,,---,0.2439,-0.1190,0.6639,0.1139,0.0291,0.2351,0.000895,IDLE,"101,30,195,141",-0.1263,0.0032
