frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
5143,171.433,haar,0.0584,Happiness,JOY,---,AGREE_JOY,---,0.0156,-0.0199,0.4389,0.1758,0.0000,0.1171,0.000768,IDLE,"108,67,205,195",-0.0136,0.3124
5144,171.467,haar,0.1027,Neutral,JOY,---,AMBIGUOUS,---,0.0384,0.0320,0.2474,0.2087,0.4638,0.1163,0.000694,IDLE,"109,70,205,199",-0.1510,0.3160
5145,171.500,haar,0.0583,Neutral,CONC,---,AMBIGUOUS,---,0.0916,0.0972,0.2558,0.0000,0.1628,0.1147,0.000540,IDLE,"110,76,205,203",-0.1498,0.2924
5146,171.533,haar,0.1140,Happiness,JOY,---,AGREE_JOY,---,0.0635,0.1901,0.2599,0.0000,0.8538,0.1130,0.000198,IDLE,"111,81,205,207",-0.0443,0.3086
5147,171.567,haar,0.2308,Anger,CONC,---,AMBIGUOUS,---,0.2110,0.3846,0.3965,0.0000,1.0072,0.1123,-0.000069,IDLE,"110,84,205,209",-0.0678,0.2737
5148,171.600,haar,0.3315,Fear,CONC,---,AMBIGUOUS,---,0.3783,0.5526,0.3783,0.0000,1.0085,0.1149,-0.000109,IDLE,"110,88,204,211",-0.1190,0.2908
5149,171.633,haar,0.3591,Anger,JOY,---,VETO,MP:JOY/HS:Anger,0.2542,0.5986,0.5247,0.0000,1.2118,0.1160,-0.000143,IDLE,"110,90,204,212",0.0218,0.3971
5150,171.667,haar,0.3542,Anger,JOY,---,VETO,MP:JOY/HS:Anger,0.2469,0.5904,0.5919,0.0000,0.2976,0.1165,-0.000160,IDLE,"110,91,204,212",0.0329,0.3895
5151,171.700,haar,0.3180,Anger,JOY,---,VETO,MP:JOY/HS:Anger,0.1740,0.5300,0.5665,0.0000,0.2094,0.1136,-0.000439,IDLE,"110,91,204,212",-0.0350,0.3090
5152,171.733,haar,0.3122,Anger,CONC,---,AMBIGUOUS,---,0.2087,0.5138,0.5268,0.0098,0.3354,0.1126,-0.000445,IDLE,"110,90,204,211",-0.1775,0.2220
5153,171.767,haar,0.3020,Anger,---,---,AMBIGUOUS,---,0.1895,0.3025,0.3576,0.3012,0.7570,0.1162,-0.000011,IDLE,"110,89,204,210",-0.4397,0.0466
5154,171.800,haar,0.1151,Neutral,---,---,AMBIGUOUS,---,0.0352,-0.0139,0.3431,0.3085,0.1899,0.1188,0.000405,IDLE,"110,89,203,208",-0.4847,0.0021
5155,171.833,haar,0.0107,Neutral,CONC,---,AMBIGUOUS,---,0.0131,-0.0326,0.3349,0.0756,0.0048,0.1175,0.000449,IDLE,"109,88,202,206",-0.4426,0.0001
5156,171.867,haar,0.0029,Neutral,CONC,---,AMBIGUOUS,---,0.0054,-0.0430,0.4476,0.0717,0.0116,0.1166,0.000433,IDLE,"109,88,202,203",-0.4164,0.0001
5157,171.900,haar,0.0523,Neutral,---,---,AMBIGUOUS,---,0.0064,-0.0758,0.4226,0.2443,0.3386,0.1182,0.000336,IDLE,"108,86,201,201",-0.3242,0.0001
5158,171.933,haar,0.0753,Neutral,---,---,AMBIGUOUS,---,0.0052,-0.0524,0.3995,0.2668,1.0891,0.1199,0.000394,IDLE,"108,83,200,200",-0.3738,0.0003
5159,171.967,haar,0.0824,Neutral,---,---,AMBIGUOUS,---,0.0051,-0.0596,0.4017,0.2953,0.3437,0.1200,0.000352,IDLE,"107,80,201,199",-0.4644,0.0005
5160,172.000,haar,0.0863,Neutral,---,---,AMBIGUOUS,---,0.0111,-0.0755,0.3851,0.3290,0.6992,0.1204,0.000679,IDLE,"107,78,201,197",-0.5273,0.0015
5161,172.033,haar,0.0289,Neutral,---,---,AMBIGUOUS,---,0.0084,-0.1714,0.4201,0.3293,0.7650,0.1209,0.000826,IDLE,"107,77,201,195",-0.4825,0.0031
5162,172.067,haar,0.0653,Neutral,---,---,AMBIGUOUS,---,0.0062,-0.1094,0.3828,0.3274,0.2314,0.1209,0.000465,IDLE,"107,75,201,194",-0.4388,0.0037
5163,172.100,haar,0.0149,Sadness,---,---,AMBIGUOUS,---,0.0100,-0.1869,0.4186,0.3176,1.7596,0.1206,0.000179,IDLE,"108,73,201,192",-0.3511,0.0100
5164,172.133,haar,0.0296,Sadness,---,---,AMBIGUOUS,---,0.0099,-0.1637,0.3883,0.3195,0.6117,0.1199,0.000242,IDLE,"108,71,201,191",-0.3923,0.0074
5165,172.167,haar,0.0320,Neutral,---,---,AMBIGUOUS,---,0.0069,-0.1801,0.4065,0.3500,1.0487,0.1181,0.000149,IDLE,"108,69,201,190",-0.4630,0.0100
5166,172.200,haar,0.0672,Neutral,STRESS,STARTLE,AMBIGUOUS,---,0.0051,-0.1580,0.4850,0.4048,3.5222,0.1183,0.000006,IDLE,"109,68,201,188",-0.5349,0.0122
5167,172.233,haar,0.1049,Neutral,STRESS,---,AMBIGUOUS,---,0.0079,-0.1082,0.4682,0.4246,1.0078,0.1198,-0.000019,IDLE,"110,69,200,189",-0.6308,0.0186
5168,172.267,haar,0.1619,Neutral,STRESS,---,AMBIGUOUS,---,0.0178,0.0201,0.3809,0.3746,1.7923,0.1213,0.000133,IDLE,"110,69,200,191",-0.5448,0.0626
5169,172.300,haar,0.1735,Surprise,JOY,STARTLE,AMBIGUOUS,---,0.0483,0.1636,0.2918,0.1882,3.1675,0.1219,0.000155,IDLE,"110,70,200,193",-0.0751,0.4338
5170,172.333,haar,0.3557,Surprise,JOY,STARTLE,AMBIGUOUS,---,0.1124,0.5347,0.4266,0.0871,6.2398,0.1222,0.000133,IDLE,"110,70,201,196",0.2344,0.6811
5171,172.367,haar,0.3541,Surprise,JOY,---,AMBIGUOUS,---,0.0988,0.5659,0.3900,0.0364,0.6064,0.1227,0.000185,IDLE,"110,71,201,197",0.3099,0.7613
5172,172.400,haar,0.3157,Anger,JOY,---,VETO,MP:JOY/HS:Anger,0.0517,0.5025,0.2748,0.0356,0.0861,0.1226,0.000207,IDLE,"110,73,202,197",0.2504,0.6940
5173,172.433,haar,0.3232,Surprise,STRESS,STARTLE,AMBIGUOUS,---,0.0233,0.2981,0.3453,0.3610,3.1909,0.1251,0.000522,IDLE,"110,75,202,197",-0.5959,0.0469
5174,172.467,haar,0.0446,Neutral,CONC,---,AMBIGUOUS,---,0.0267,0.0150,0.4323,0.0890,0.0032,0.1247,0.000662,IDLE,"110,78,202,198",-0.5634,0.0003
5175,172.500,haar,0.0551,Surprise,CONC,STARTLE,AMBIGUOUS,---,0.0657,0.0273,0.3463,0.0969,4.0934,0.1249,0.000663,IDLE,"107,79,201,201",-0.5032,0.0000
5176,172.533,haar,0.2139,Surprise,CONC,STARTLE,AMBIGUOUS,---,0.0704,0.2861,0.7114,0.1057,5.8912,0.1266,0.000688,IDLE,"106,80,198,202",-0.4275,0.0000
5177,172.567,haar,0.2233,Surprise,CONC,STARTLE,AMBIGUOUS,---,0.0574,0.2882,0.7763,0.1259,3.6925,0.1301,0.000882,IDLE,"105,80,196,203",-0.4634,0.0000
5178,172.600,haar,0.3728,Surprise,CONC,---,AMBIGUOUS,---,0.0703,0.5351,0.8210,0.1293,0.3693,0.1339,0.001198,IDLE,"103,79,195,203",-0.4567,0.0000
5179,172.633,haar,0.3871,Surprise,CONC,---,AMBIGUOUS,---,0.0643,0.5649,0.7613,0.1203,0.4414,0.1376,0.001540,IDLE,"101,79,193,203",-0.4188,0.0001
5180,172.667,haar,0.3925,Surprise,---,---,AMBIGUOUS,---,0.0967,0.4329,0.5961,0.3321,1.5940,0.1427,0.001994,IDLE,"100,78,192,202",-0.4090,0.0011
5181,172.700,haar,0.0512,Neutral,CONC,---,AMBIGUOUS,---,0.0631,0.0179,0.3551,0.1013,0.0000,0.1437,0.002111,IDLE,"100,78,191,200",-0.4758,0.0002
5182,172.733,haar,0.0876,Neutral,---,---,AMBIGUOUS,---,0.0051,-0.0860,0.3299,0.3480,1.2104,0.1459,0.002078,IDLE,"100,79,190,197",-0.5702,0.0002
5183,172.767,haar,0.1251,Neutral,---,---,AMBIGUOUS,---,0.0030,-0.0146,0.3457,0.3346,1.1076,0.1464,0.002168,IDLE,"99,79,191,195",-0.5244,0.0009
5184,172.800,haar,0.1366,Contempt,---,---,AMBIGUOUS,---,0.0012,-0.0011,0.3404,0.3431,0.2332,0.1469,0.002202,IDLE,"98,79,189,194",-0.5898,0.0008
5185,172.833,haar,0.1172,Neutral,---,---,AMBIGUOUS,---,0.0058,-0.0364,0.2972,0.3474,1.9854,0.1474,0.002072,IDLE,"97,79,188,194",-0.4836,0.0058
5186,172.867,haar,0.1110,Neutral,---,---,AMBIGUOUS,---,0.0397,0.0210,0.2411,0.2461,0.8425,0.1478,0.001770,IDLE,"97,78,188,193",-0.1216,0.0240
5187,172.900,haar,0.1453,Surprise,---,STARTLE,AMBIGUOUS,---,0.0232,0.0765,0.4476,0.2484,5.1406,0.1478,0.001391,IDLE,"96,74,189,193",0.0298,0.0564
5188,172.933,haar,0.2960,Surprise,---,STARTLE,AMBIGUOUS,---,0.0138,0.2876,0.7106,0.3085,6.3792,0.1488,0.001119,IDLE,"97,72,189,192",-0.0021,0.0054
5189,172.967,haar,0.3470,Surprise,---,STARTLE,AMBIGUOUS,---,0.0087,0.3736,0.6585,0.3071,3.9032,0.1486,0.000593,IDLE,"98,70,189,191",-0.0036,0.0000
5190,173.000,haar,0.3993,Surprise,---,STARTLE,AMBIGUOUS,---,0.0086,0.4545,0.8790,0.3165,3.1424,0.1510,0.000725,IDLE,"98,69,190,191",-0.0015,0.0000
5191,173.033,haar,0.5302,Surprise,---,---,AMBIGUOUS,---,0.0063,0.6595,0.9529,0.3364,2.6476,0.1546,0.000872,IDLE,"98,68,191,192",-0.0009,0.0000
5192,173.067,haar,0.6325,Surprise,---,---,AMBIGUOUS,---,0.0101,0.8275,0.9670,0.3400,0.3089,0.1590,0.001261,IDLE,"98,67,192,192",-0.0008,0.0000
5193,173.100,haar,0.6145,Surprise,---,STARTLE,AMBIGUOUS,---,0.0317,0.7923,0.8912,0.3478,3.5461,0.1637,0.001676,IDLE,"98,66,193,193",0.0845,0.0731
5194,173.133,haar,0.4521,Surprise,JOY,STARTLE,AMBIGUOUS,---,0.0625,0.7535,0.8086,0.0000,3.5539,0.1651,0.001770,IDLE,"99,65,194,194",0.9273,0.7056
5195,173.167,haar,0.3748,Surprise,JOY,---,AMBIGUOUS,---,0.0333,0.6247,0.6952,0.0000,0.4657,0.1667,0.001890,IDLE,"100,64,196,192",1.0000,0.7994
5196,173.200,haar,0.3119,Surprise,JOY,---,AMBIGUOUS,---,0.0255,0.5198,0.5831,0.0000,0.0690,0.1682,0.002033,IDLE,"100,63,196,191",1.0000,0.8750
5197,173.233,haar,0.2522,Happiness,JOY,---,AGREE_JOY,---,0.0150,0.4204,0.5871,0.0000,0.0597,0.1673,0.001851,IDLE,"100,63,196,191",1.0000,0.8739
5198,173.267,haar,0.1957,Happiness,JOY,---,AGREE_JOY,---,0.0067,0.3262,0.6758,0.0000,0.5822,0.1646,0.001603,IDLE,"99,64,196,191",1.0000,0.8410
5199,173.300,haar,0.1293,Happiness,JOY,---,AGREE_JOY,---,0.0057,0.2154,0.6621,0.0000,0.0000,0.1627,0.001167,IDLE,"99,64,195,191",0.8967,0.7530
5200,173.333,haar,0.0519,Happiness,JOY,---,AGREE_JOY,---,0.0026,0.0865,0.6016,0.0000,0.5275,0.1604,0.000581,IDLE,"99,64,195,191",0.4778,0.6038
5201,173.367,haar,0.0737,Happiness,JOY,---,AGREE_JOY,---,0.0034,0.1228,0.6094,0.0000,0.0000,0.1586,-0.000045,IDLE,"99,65,195,191",0.2610,0.5481
5202,173.400,haar,0.0761,Happiness,JOY,---,AGREE_JOY,---,0.0022,0.1268,0.5601,0.0000,0.0978,0.1563,-0.000735,IDLE,"98,66,195,193",0.1545,0.5280
5203,173.433,haar,0.1235,Happiness,JOY,STARTLE,AGREE_JOY,---,0.0089,0.2058,0.6348,0.0000,4.4676,0.1522,-0.001282,IDLE,"98,68,194,195",0.2145,0.5897
5204,173.467,haar,0.1593,Happiness,JOY,---,AGREE_JOY,---,0.0071,0.2655,0.6226,0.0000,2.8256,0.1495,-0.001718,IDLE,"98,69,194,197",0.2882,0.6466
5205,173.500,haar,0.1682,Happiness,JOY,---,AGREE_JOY,---,0.0210,0.2803,0.4375,0.0000,0.9258,0.1498,-0.001835,IDLE,"97,69,194,198",0.2958,0.6559
5206,173.533,haar,0.0938,Happiness,JOY,---,AGREE_JOY,---,0.0202,0.1564,0.3786,0.0000,0.6635,0.1498,-0.001747,IDLE,"98,71,194,198",0.1465,0.5253
5207,173.567,haar,0.0596,Happiness,---,---,AMBIGUOUS,---,0.0060,-0.0599,0.4342,0.2388,0.7538,0.1499,-0.001472,IDLE,"98,73,194,197",-0.2289,0.1904
5208,173.600,haar,0.0514,Neutral,STRESS,STARTLE,AMBIGUOUS,---,0.0092,-0.1615,0.3854,0.3707,3.3983,0.1508,-0.001186,IDLE,"99,74,194,197",-0.4392,0.0093
5209,173.633,haar,0.0934,Happiness,STRESS,---,AGREE_STRESS,---,0.0047,-0.0960,0.3986,0.3776,1.2158,0.1515,-0.000895,IDLE,"100,76,194,197",-0.4455,0.0066
5210,173.667,haar,0.1105,Neutral,STRESS,---,AMBIGUOUS,---,0.0100,-0.0502,0.3439,0.3516,0.5911,0.1516,-0.000694,IDLE,"101,77,196,199",-0.4272,0.0049
5211,173.700,haar,0.1118,Neutral,---,STARTLE,AMBIGUOUS,---,0.0138,-0.0424,0.3658,0.3432,3.8215,0.1519,-0.000445,IDLE,"103,77,197,201",-0.4312,0.0019
5212,173.733,haar,0.1715,Surprise,CONC,STARTLE,AMBIGUOUS,---,0.0802,0.2100,0.4374,0.1138,6.0522,0.1525,0.000024,IDLE,"104,78,199,204",-0.4646,0.0001
5213,173.767,haar,0.1509,Surprise,CONC,---,AMBIGUOUS,---,0.1103,0.1711,0.5741,0.1205,2.7393,0.1540,0.000443,IDLE,"106,78,202,206",-0.4719,0.0000
5214,173.800,haar,0.1370,Surprise,CONC,---,AMBIGUOUS,---,0.1009,0.1497,0.5197,0.1179,0.4333,0.1551,0.000532,IDLE,"107,78,204,206",-0.4985,0.0001
5215,173.833,haar,0.0609,Surprise,CONC,---,AMBIGUOUS,---,0.1048,0.0234,0.3793,0.1170,0.1092,0.1555,0.000568,IDLE,"109,79,205,207",-0.5829,0.0001
5216,173.867,haar,0.1573,Neutral,---,---,AMBIGUOUS,---,0.0894,0.0235,0.2805,0.3580,1.1078,0.1569,0.000694,IDLE,"111,79,208,207",-0.5944,0.0005
5217,173.900,haar,0.0471,Neutral,---,---,AMBIGUOUS,---,0.0136,-0.1873,0.4336,0.3986,2.4636,0.1567,0.000592,IDLE,"112,80,209,206",-0.6732,0.0025
5218,173.933,haar,0.0569,Neutral,STRESS,---,AMBIGUOUS,---,0.0070,-0.1632,0.3585,0.3872,0.9354,0.1562,0.000471,IDLE,"114,81,212,205",-0.6312,0.0077
5219,173.967,haar,0.1080,Neutral,STRESS,---,AMBIGUOUS,---,0.0123,-0.0556,0.3179,0.3535,0.7389,0.1561,0.000450,IDLE,"115,83,213,205",-0.5521,0.0675
5220,174.000,haar,0.0559,Neutral,STRESS,---,AMBIGUOUS,---,0.0145,-0.1206,0.3568,0.3208,0.0089,0.1556,0.000372,IDLE,"116,84,215,207",-0.5035,0.0770
5221,174.033,haar,0.1468,Neutral,---,---,AMBIGUOUS,---,0.0127,0.0190,0.3283,0.3385,0.0000,0.1560,0.000353,IDLE,"117,86,217,209",-0.6125,0.0231
5222,174.067,haar,0.0798,Neutral,---,---,AMBIGUOUS,---,0.0164,-0.0793,0.3724,0.3186,0.0244,0.1571,0.000312,IDLE,"117,88,218,210",-0.5798,0.0156
5223,174.100,mp,0.0949,Neutral,---,---,AMBIGUOUS,---,0.0089,-0.0401,0.3962,0.2973,0.1846,0.1552,0.000010,IDLE,"118,89,219,212",-0.4983,0.0245
5224,174.133,haar,0.0796,Neutral,---,---,AMBIGUOUS,---,0.0150,-0.0638,0.3701,0.2947,0.6468,0.1563,0.000075,IDLE,"119,90,220,212",-0.4560,0.0409
5225,174.167,haar,0.0645,Neutral,---,---,AMBIGUOUS,---,0.0052,-0.0661,0.3355,0.2602,0.0765,0.1560,-0.000089,IDLE,"119,90,220,212",-0.3420,0.0497
5226,174.200,haar,0.0668,Happiness,---,---,AMBIGUOUS,---,0.0036,-0.0526,0.4242,0.2460,0.4357,0.1540,-0.000270,IDLE,"120,89,220,211",-0.2999,0.0268
5227,174.233,haar,0.1861,Happiness,---,---,AMBIGUOUS,---,0.0262,0.2045,0.4741,0.1586,1.3027,0.1523,-0.000392,IDLE,"119,87,220,211",0.0343,0.1549
5228,174.267,haar,0.2971,Surprise,JOY,STARTLE,AMBIGUOUS,---,0.0799,0.4470,0.7246,0.0722,7.2165,0.1515,-0.000465,IDLE,"119,83,220,210",0.2720,0.3112
5229,174.300,haar,0.3448,Surprise,JOY,STARTLE,AMBIGUOUS,---,0.0968,0.5747,0.7452,0.0000,6.2289,0.1507,-0.000489,IDLE,"119,79,219,210",0.7244,0.6745
5230,174.333,haar,0.3124,Surprise,JOY,STARTLE,AMBIGUOUS,---,0.0408,0.5207,0.7637,0.0000,3.1945,0.1483,-0.000773,IDLE,"120,78,219,210",0.8197,0.7358
5231,174.367,haar,0.3644,Surprise,JOY,---,AMBIGUOUS,---,0.0579,0.6074,0.8214,0.0000,0.3548,0.1501,-0.000697,IDLE,"120,78,219,210",0.7988,0.7290
5232,174.400,haar,0.3650,Surprise,JOY,---,AMBIGUOUS,---,0.0321,0.6083,0.8830,0.0000,0.0366,0.1510,-0.000418,IDLE,"120,79,219,209",0.7308,0.6795
5233,174.433,mp,0.1723,Surprise,JOY,---,AMBIGUOUS,---,0.0293,0.2871,0.7366,0.0000,2.7775,0.1515,-0.000480,IDLE,"120,79,219,208",0.5786,0.5769
5234,174.467,haar,0.2088,Surprise,JOY,STARTLE,AMBIGUOUS,---,0.0128,0.2939,0.7804,0.0812,3.3056,0.1526,-0.000340,IDLE,"120,79,219,206",0.3613,0.3660
5235,174.500,haar,0.2754,Surprise,STRESS,---,AMBIGUOUS,---,0.0213,0.3081,0.6873,0.2263,2.4519,0.1544,0.000037,IDLE,"120,78,219,205",0.1611,0.1803
5236,174.533,haar,0.2635,Surprise,STRESS,---,AMBIGUOUS,---,0.0312,0.2571,0.6287,0.2730,0.1872,0.1565,0.000425,IDLE,"120,78,218,204",0.0740,0.0870
5237,174.567,haar,0.2786,Surprise,STRESS,---,AMBIGUOUS,---,0.0302,0.2740,0.6391,0.2854,0.8510,0.1576,0.000613,IDLE,"120,78,218,204",0.0398,0.0522
5238,174.600,haar,0.2670,Surprise,STRESS,---,AMBIGUOUS,---,0.0468,0.2399,0.6960,0.3076,2.0713,0.1578,0.000709,IDLE,"120,78,217,204",0.0053,0.0170
5239,174.633,haar,0.1875,Surprise,STRESS,STARTLE,AMBIGUOUS,---,0.0563,0.0934,0.5909,0.3285,4.8307,0.1581,0.000981,IDLE,"120,77,217,205",0.0003,0.0139
5240,174.667,haar,0.3213,Surprise,---,STARTLE,AMBIGUOUS,---,0.0615,0.3293,0.8145,0.3094,5.0642,0.1582,0.000808,IDLE,"119,77,216,205",-0.0127,0.0056
5241,174.700,haar,0.3018,Surprise,---,---,AMBIGUOUS,---,0.0830,0.3150,0.7042,0.2820,0.3804,0.1574,0.000635,IDLE,"119,77,215,206",-0.0550,0.0057
5242,174.733,haar,0.1476,Surprise,---,---,AMBIGUOUS,---,0.0645,0.0700,0.4481,0.2641,0.1192,0.1551,0.000366,IDLE,"118,76,214,206",-0.0929,0.0129
5243,174.767,haar,0.0249,Neutral,---,---,AMBIGUOUS,---,0.0340,-0.1202,0.4625,0.2426,0.1253,0.1515,-0.000108,IDLE,"118,77,214,205",-0.0870,0.0027
5244,174.800,haar,0.0791,Neutral,---,---,AMBIGUOUS,---,0.0215,-0.0229,0.4082,0.2321,0.1192,0.1504,-0.000393,IDLE,"118,77,214,204",-0.0952,0.0019
5245,174.833,haar,0.0927,Neutral,---,---,AMBIGUOUS,---,0.0495,-0.0038,0.3489,0.2374,0.6951,0.1509,-0.000563,IDLE,"118,77,214,204",-0.0971,0.0021
5246,174.867,haar,0.0389,Neutral,---,---,AMBIGUOUS,---,0.0211,-0.0908,0.4812,0.2335,0.0054,0.1509,-0.000667,IDLE,"118,77,214,204",-0.1062,0.0014
5247,174.900,haar,0.0390,Neutral,---,---,AMBIGUOUS,---,0.0236,-0.0904,0.4506,0.2330,0.0262,0.1522,-0.000566,IDLE,"118,77,214,204",-0.1180,0.0010
5248,174.933,haar,0.0495,Neutral,---,---,AMBIGUOUS,---,0.0142,-0.0745,0.4842,0.2355,0.2486,0.1537,-0.000436,IDLE,"118,77,214,204",-0.1345,0.0006
5249,174.967,haar,0.0118,Neutral,---,---,AMBIGUOUS,---,0.0181,-0.1405,0.5006,0.2403,1.0784,0.1557,-0.000252,IDLE,"117,78,214,204",-0.1525,0.0005
5250,175.000,haar,0.0679,Neutral,---,STARTLE,AMBIGUOUS,---,0.0242,-0.0518,0.4552,0.2473,3.4315,0.1587,0.000131,IDLE,"117,78,214,205",-0.1645,0.0004
5251,175.033,haar,0.1153,Surprise,---,STARTLE,AMBIGUOUS,---,0.0432,-0.0031,0.3863,0.2930,3.4137,0.1627,0.000760,IDLE,"117,78,214,208",-0.2461,0.0013
5252,175.067,haar,0.1533,Neutral,---,---,AMBIGUOUS,---,0.0444,0.0525,0.3856,0.3045,0.0155,0.1668,0.001528,IDLE,"117,79,214,208",-0.3071,0.0014
5253,175.100,haar,0.0086,Neutral,---,---,AMBIGUOUS,---,0.0164,-0.1932,0.4226,0.3113,0.2747,0.1692,0.001876,IDLE,"117,80,214,208",-0.3358,0.0011
5254,175.133,haar,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0050,-0.1994,0.4744,0.2940,0.3671,0.1711,0.002027,IDLE,"117,81,213,206",-0.3565,0.0001
5255,175.167,haar,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0051,-0.1884,0.4298,0.2760,0.1482,0.1724,0.002145,IDLE,"117,82,213,205",-0.3436,0.0001
5256,175.200,haar,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0058,-0.2029,0.4256,0.2653,0.1367,0.1739,0.002177,IDLE,"117,82,213,205",-0.3182,0.0001
5257,175.233,haar,0.0000,Neutral,---,---,AMBIGUOUS,---,0.0129,-0.2985,0.4268,0.2513,0.7164,0.1740,0.002031,IDLE,"117,82,213,205",-0.3095,0.0002
5258,175.267,haar,0.0339,Neutral,---,STARTLE,AMBIGUOUS,---,0.0328,-0.1152,0.4562,0.2576,3.3681,0.1737,0.001801,IDLE,"117,82,212,207",-0.2913,0.0003
5259,175.300,haar,0.0168,Neutral,---,---,AMBIGUOUS,---,0.0182,-0.1672,0.4667,0.2929,0.4637,0.1734,0.001466,IDLE,"115,82,211,208",-0.3675,0.0014
5260,175.333,haar,0.0524,Neutral,---,---,AMBIGUOUS,---,0.0176,-0.1407,0.4653,0.3421,1.4027,0.1735,0.001077,IDLE,"114,81,210,209",-0.4437,0.0101
5261,175.367,haar,0.0922,Neutral,---,---,AMBIGUOUS,---,0.0316,-0.0648,0.4117,0.3277,1.6863,0.1739,0.000715,IDLE,"113,81,209,208",-0.3351,0.0805
5262,175.400,haar,0.0916,Neutral,STRESS,---,AMBIGUOUS,---,0.0242,-0.0767,0.4154,0.3440,1.7910,0.1739,0.000465,IDLE,"112,80,208,206",-0.3314,0.0797
5263,175.433,haar,0.0558,Neutral,STRESS,---,AMBIGUOUS,---,0.0110,-0.1033,0.3545,0.2945,1.9936,0.1723,0.000114,IDLE,"111,79,207,204",-0.1625,0.2289
5264,175.467,haar,0.0373,Neutral,JOY,---,AMBIGUOUS,---,0.0136,-0.0531,0.2668,0.1729,0.0339,0.1701,-0.000233,IDLE,"110,78,205,202",0.0433,0.4288
5265,175.500,haar,0.0816,Happiness,JOY,---,AGREE_JOY,---,0.0122,0.0244,0.2875,0.1675,0.0012,0.1684,-0.000553,IDLE,"109,77,203,200",0.0535,0.4498
5266,175.533,haar,0.0638,Happiness,JOY,---,AGREE_JOY,---,0.0166,-0.0053,0.3362,0.1674,0.5260,0.1654,-0.000860,IDLE,"107,76,201,198",0.1071,0.4346
5267,175.567,haar,0.0976,Happiness,JOY,---,AGREE_JOY,---,0.0155,0.0302,0.4177,0.1988,0.5008,0.1640,-0.000969,IDLE,"105,75,198,196",0.0454,0.3420
5268,175.600,haar,0.0742,Happiness,---,---,AMBIGUOUS,---,0.0239,-0.0098,0.3656,0.2003,0.0065,0.1629,-0.001046,IDLE,"103,74,196,195",-0.0429,0.2849
5269,175.633,haar,0.0841,Neutral,JOY,---,AMBIGUOUS,---,0.0441,0.0211,0.2759,0.1786,2.9751,0.1623,-0.001122,IDLE,"100,72,193,195",0.0477,0.3252
5270,175.667,haar,0.1137,Surprise,JOY,STARTLE,AMBIGUOUS,---,0.0604,0.0922,0.2795,0.1459,3.3486,0.1623,-0.001166,IDLE,"98,71,191,195",0.1665,0.4069
5271,175.700,haar,0.0555,Neutral,JOY,---,AMBIGUOUS,---,0.0591,-0.0138,0.2684,0.1595,0.1069,0.1616,-0.001224,IDLE,"96,70,189,194",0.1208,0.4009
5272,175.733,haar,0.1004,Neutral,---,---,AMBIGUOUS,---,0.0520,-0.0124,0.3536,0.2695,0.6343,0.1620,-0.001029,IDLE,"95,71,187,192",-0.1798,0.1556
5273,175.767,haar,0.0454,Neutral,---,---,AMBIGUOUS,---,0.0379,-0.1466,0.4237,0.3334,0.5983,0.1628,-0.000730,IDLE,"94,71,187,191",-0.3494,0.0018
5274,175.800,haar,0.0000,Sadness,---,---,AMBIGUOUS,---,0.0106,-0.2471,0.5087,0.3111,0.0457,0.1627,-0.000574,IDLE,"95,71,187,191",-0.3637,0.0000
5275,175.833,haar,0.0387,Sadness,---,---,AMBIGUOUS,---,0.0051,-0.1452,0.4253,0.3146,0.1834,0.1629,-0.000259,IDLE,"95,71,187,191",-0.3931,0.0000
5276,175.867,haar,0.0172,Neutral,---,---,AMBIGUOUS,---,0.0053,-0.1895,0.4207,0.3273,1.0752,0.1633,-0.000073,IDLE,"95,71,187,191",-0.4332,0.0001
5277,175.900,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0077,-0.1831,0.4304,0.0939,2.1376,0.1613,-0.000157,IDLE,"96,71,187,192",-0.4545,0.0000
5278,175.933,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0242,-0.1211,0.4825,0.0921,0.0767,0.1585,-0.000381,IDLE,"96,72,187,192",-0.4627,0.0000
5279,175.967,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0291,-0.1555,0.4542,0.0868,0.0989,0.1559,-0.000642,IDLE,"96,72,188,192",-0.4650,0.0000
5280,176.000,haar,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0047,-0.1256,0.4961,0.0851,0.4445,0.1532,-0.000837,IDLE,"96,72,187,192",-0.4472,0.0001
5281,176.033,haar,0.0648,Neutral,---,---,AMBIGUOUS,---,0.0023,-0.1128,0.4577,0.3311,1.9208,0.1522,-0.000980,IDLE,"96,71,188,191",-0.4754,0.0004
5282,176.067,haar,0.0911,Neutral,---,---,AMBIGUOUS,---,0.0110,-0.0857,0.4318,0.3563,1.4104,0.1516,-0.001119,IDLE,"96,71,188,191",-0.5135,0.0015
